	Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000006283.18|CACNA1G	2.17146473712046	2.39208436439026	2.87697876313007	2.50712777246155	2.69214899276362	2.28167882578755
ENSG00000006327.13|TNFRSF12A	5.15353002272045	4.51119027229189	5.06306194061997	4.88537039699346	5.11038940966883	4.69618690664406
ENSG00000006432.15|MAP3K9	5.22996642107436	5.39738379462682	5.37057501952985	5.519735286595	5.42909940148567	5.32973085942735
ENSG00000006451.8|RALA	6.22765421578365	6.03489854038426	6.00579496414885	5.94431318444219	6.05663502385059	6.04969542852888
ENSG00000006453.14|BAIAP2L1	3.85372750455198	4.27961552849785	3.51084466280982	4.19552209511275	3.78825481468642	4.13160008079978
ENSG00000006459.11|KDM7A	3.96107868329338	3.71896988193534	3.91974581905889	3.64548481066006	3.9503101641552	3.67232943331864
ENSG00000006468.14|ETV1	9.31848101419073	9.17658755027521	9.10328394933805	9.01937143694633	9.17389779716197	9.13496417821319
ENSG00000006530.17|AGK	6.36868019019047	6.38769955818098	6.35381378657973	6.28152658467494	6.45048975526459	6.24537030454847
ENSG00000006534.16|ALDH3B1	2.81195198872381	3.2223071283359	2.9554856146172	3.54043191259706	2.9349886346495	3.33009968748749
ENSG00000006576.16|PHTF2	7.17118267561426	6.99643966897394	7.06780317529308	7.005039958039	7.09293720933635	7.0272955296238
ENSG00000006607.14|FARP2	6.34273916552553	6.17990853634628	6.17083493178157	6.20724743109645	6.25141368557645	6.19895134679847
ENSG00000006625.18|GGCT	6.60729068914628	6.62385894201917	6.45613157170653	6.38387684143782	6.49443361204882	6.54114541010609
ENSG00000006634.8|DBF4	6.365528049994	6.28010996399347	6.30313469754486	6.23494360125239	6.27042118129222	6.32143697510014
ENSG00000006638.11|TBXA2R	0.342627541742853	0.24067434813317	0.295107533138868	0.10302602282497	0.2061680600178	0.284549662902131
ENSG00000006652.14|IFRD1	7.05924609191123	6.95287269211094	6.90120724833049	6.79217817796669	6.9758023858645	6.87694971929517
ENSG00000006695.11|COX10	3.96937916864378	3.81264472086905	3.73272988942878	3.60828689256483	3.83159769567302	3.72992264008021
ENSG00000006704.10|GTF2IRD1	4.99362156500338	5.18280247502534	5.32351777533545	5.1677073097648	5.06736800337063	5.26645655919386
ENSG00000006712.15|PAF1	6.71331700116572	6.74714135436211	6.88549614554288	6.68472334467965	6.8501921521309	6.66514677074428
ENSG00000006715.16|VPS41	6.88018124192789	6.76436173520705	6.64830455556339	6.54691686519422	6.69264501498626	6.72723718396001
ENSG00000006744.19|ELAC2	6.23443220191282	6.15123336364246	6.37820633691774	6.17339132091723	6.24989416473809	6.21873744695704
ENSG00000006756.16|ARSD	3.86392821045045	4.0912307071395	3.80852414704639	4.26190193537839	3.77622443301098	4.2365680669964
ENSG00000006831.10|ADIPOR2	6.9652648443119	6.90254104645529	6.89405655501465	6.99466955813962	6.91817297497247	6.96009302698826
ENSG00000006837.12|CDKL3	1.71138796206688	1.43405395833608	1.74967199682802	1.46702612871471	1.9979894829336	1.18308054003925
ENSG00000007047.15|MARK4	4.86523322894347	5.00751975037624	4.88626857584689	5.20216969366288	4.97077640340512	5.00981922100961
ENSG00000007062.11|PROM1	6.9153075789152	6.63526897374093	6.7344225361861	6.25609691747436	6.89602302455427	6.37452497860403
ENSG00000007080.11|CCDC124	4.74222414606251	4.97543350276258	5.15613783663271	5.18994033751736	4.96153781442147	5.0703300970661
ENSG00000007168.13|PAFAH1B1	8.02631914747037	7.92847164986305	7.84254785915033	7.84317372040391	7.91396491915269	7.90629126929115
ENSG00000007171.17|NOS2	-0.533397821908224	0.356581679710056	-1.20976759293248	0.659143104660412	-0.579203006906119	0.215482691671003
ENSG00000007174.18|DNAH9	4.5265470886423	4.59536953582612	4.54955624943651	4.3602053254535	4.58967303926239	4.42616606041682
ENSG00000007202.15|KIAA0100	8.20262045660343	8.30590700785119	8.21730114401903	8.25217359697214	8.25491123379051	8.2340898689324
ENSG00000007237.18|GAS7	9.33998121366871	9.52076304706009	9.294879163939	9.5905681164021	9.34227678910183	9.53081898143313
ENSG00000007255.10|TRAPPC6A	1.55516863633672	1.9198125157239	1.99616739661542	2.25986563313919	1.68016233035174	2.18534476055588
ENSG00000007341.19|ST7L	4.48982910968898	4.51111282766216	4.2869582575671	4.39327664277802	4.54255003520548	4.29803838364265
ENSG00000007372.22|PAX6	4.20709378100218	4.37205686440154	4.28155667452279	4.27050573288731	4.2621036371753	4.30350288923162
ENSG00000007376.8|RPUSD1	3.68651070237107	3.6715501139691	4.11043426145485	4.36008533227749	3.8667540542935	4.04753615074275
ENSG00000007384.15|RHBDF1	3.22650531198974	3.70923690871466	3.60190094252268	3.87663877657158	3.62398554348204	3.5831554264173
ENSG00000007392.16|LUC7L	6.39429167376944	6.81199482332448	6.36280837189162	6.4685253744134	6.39544034317097	6.62336977852849
ENSG00000007402.11|CACNA2D2	0.860344206788543	0.81054496621104	0.346707673660103	1.56115489284795	0.768259631076105	1.02111623867771
ENSG00000007516.13|BAIAP3	5.18958259321719	5.31423465369741	5.45647413855212	5.75307979497634	5.48760037527503	5.3690852149465
ENSG00000007520.4|TSR3	3.98334612443933	4.00463474257179	4.09020595952775	4.3416600468712	4.16367322565272	4.04625021105232
ENSG00000007541.16|PIGQ	4.42611156049356	4.7055354274842	4.865013630486	5.24414674590654	4.79042681019108	4.82997687199407
ENSG00000007545.15|CRAMP1	5.97471295552036	6.22484655961496	6.11091614402648	6.17479867547496	6.05678494127279	6.18585222604559
ENSG00000007866.21|TEAD3	3.52345825949481	3.90295864551022	3.61644577858395	3.71524862788119	3.65732740505811	3.72172825067697
ENSG00000007923.16|DNAJC11	6.70810039394373	6.7832221600908	6.83540372348088	6.86088642832561	6.79210562537636	6.80170072754415
ENSG00000007944.15|MYLIP	4.27474887094329	4.42763554641428	4.1591042935949	4.21247552499979	4.09527998095587	4.44170213702026
ENSG00000007968.7|E2F2	4.07675891729794	4.34898137124986	4.21941024030697	4.46642087159877	4.13764361022302	4.41814209000376
ENSG00000008018.9|PSMB1	7.29221060735451	7.11290597923639	7.12784687928535	7.0410283913369	7.22928429637808	7.0577116322285
ENSG00000008056.14|SYN1	3.17542871111334	3.25895745362855	3.07358328489369	3.41956124356999	3.11730997311897	3.34645537348382
ENSG00000008083.14|JARID2	5.87395278453055	5.915206023439	5.86347298147412	5.93913400739424	5.81969546485452	5.97618743356444
ENSG00000008086.11|CDKL5	3.53062775453231	3.34644600849509	3.19529988402807	3.21137466488462	3.39048314507356	3.25139101089648
ENSG00000008128.23|CDK11A	5.20809238238598	5.5320740555904	5.57384345296379	5.4906678085651	5.30060751851815	5.60173133123448
ENSG00000008130.15|NADK	6.34857193676583	6.58033852746364	6.60583679086256	6.73395459372086	6.43892851664087	6.69542240776557
ENSG00000008256.16|CYTH3	4.93097328529058	4.91547324275763	5.03442381559326	5.06291623766571	5.02390954720685	4.94798374344674
ENSG00000008277.14|ADAM22	6.63857967812041	6.13460702008588	6.47929721943379	5.95219566299264	6.50080859457298	6.10153119574339
ENSG00000008282.8|SYPL1	6.96647386641654	6.90151530710778	6.70707581940804	6.91986003415566	6.77637020137832	6.97109231216569
ENSG00000008283.16|CYB561	3.76902251559401	3.69952550011753	3.47527682076403	3.96107393999781	3.56733903722481	3.88511035101188
ENSG00000008294.21|SPAG9	8.3597706828234	8.48690060107902	8.30639959251562	8.37344787448197	8.33770234547197	8.42555702997804
ENSG00000008300.17|CELSR3	7.02896579330026	7.23259171493726	7.17259523284729	7.35370593332984	7.11888660914188	7.27504272806544
ENSG00000008311.15|AASS	6.16977107998086	6.24118783204802	6.21944951677056	6.09830552746213	6.22445771445453	6.13989926367626
ENSG00000008324.11|SS18L2	3.99744901511005	3.88458559322746	3.63282883506589	3.8143385746876	3.85549007023975	3.80911093880576
ENSG00000008382.15|MPND	3.6404161735599	4.00612806546391	3.92108999106116	4.15036056652951	3.85414337583426	4.00485402247297
ENSG00000008405.12|CRY1	4.86575204535774	4.68245673978881	4.80240516361346	4.68359415800617	4.83815198848498	4.67895206489811
ENSG00000008441.16|NFIX	6.24459239866919	6.396730544738	6.49278004172055	6.54005218569609	6.37826288413075	6.45881470128117
ENSG00000008513.16|ST3GAL1	2.93859888890363	2.80894358316172	3.05550550462263	2.68780263696883	2.86407371423536	2.88135159259305
ENSG00000008710.19|PKD1	5.50518092472323	5.92931180129417	6.13352387627138	6.32668159244754	5.96378933430455	5.98355976306361
