ensemble	symbol	log2fc_LMP_417-Ctrl_417	pvalue_LMP_417-Ctrl_417	log2fc_LMP.Olap_417-Ctrl_417	pvalue_LMP.Olap_417-Ctrl_417	log2fc_LMP.Olap_417-LMP_417	pvalue_LMP.Olap_417-LMP_417	log2fc_LMP.Olap_417-Ola_417	pvalue_LMP.Olap_417-Ola_417	log2fc_Ola_417-Ctrl_417	pvalue_Ola_417-Ctrl_417	log2fc_treated_417-Ctrl_417	pvalue_treated_417-Ctrl_417
ENSG00000000003	TSPAN6	-0.0354231936332079	0.77436761046503	-0.0980354026533234	0.473925339026958	-0.0645802217079527	0.634793038885258	-0.0064181720496217	0.96228065272041	-0.0971057189546949	0.452227258420727	-0.0759514338297214	0.406999916278385
ENSG00000000419	DPM1	-0.0289456340221248	0.874609543411375	-0.127040976733233	0.50681384755385	-0.0988229314972857	0.555023160135585	-0.0593883372105326	0.680237106160241	-0.0673698692611557	0.681452504958814	-0.0752344863480632	0.532617984585265
ENSG00000000457	SCYL3	-0.0511275560011883	0.742620998791987	-0.0712681739090417	0.647288028533228	-0.023172414630654	0.821525547323576	-0.137586572806724	0.350873203338322	0.0624767234278529	0.726144001985808	-0.0184313586120801	0.860496937325443
ENSG00000000460	C1orf112	0.0650113543409176	0.655491182774011	8.08711944255691e-05	0.999494270445746	-0.0623559048423754	0.651813994827622	0.145012127950166	0.283855556866105	-0.145987090870409	0.299559837165566	-0.0271221107599677	0.794126353709035
ENSG00000001084	GCLC	-0.141048905038137	0.257550478128762	-0.244690660602921	0.054353766851511	-0.0997900773072304	0.375570624189352	-0.094666229608344	0.382058788776065	-0.150201530029011	0.186710226451736	-0.179476120169705	0.0251674225739806
ENSG00000001167	NFYA	-0.069470725901013	0.442540082040877	-0.146209946313315	0.170545833726291	-0.0758658634979046	0.390982106917631	-0.115952526296204	0.185954261700843	-0.0293227433040366	0.722379862398007	-0.0806281736872609	0.171139332630716
ENSG00000001460	STPG1	0.296879249215484	0.233558122506347	0.561486553331806	0.0337741281388634	0.263439282933904	0.241951156793515	0.376307370230386	0.188048968566695	0.18119463913079	0.529598438897394	0.342333088978195	0.115901348343763
ENSG00000001461	NIPAL3	-0.0875883509871098	0.764462426558783	-0.122497494661893	0.69435519705894	-0.0346387214808859	0.922737509779143	-0.14381118515285	0.66267621838997	0.0215249726562172	0.932949220472651	-0.0617923079641436	0.793365188665835
ENSG00000001497	LAS1L	0.00878245855294502	0.959914565141837	-0.0845322070009402	0.574560838784837	-0.0943288319506861	0.525431017273279	-0.0392458602183554	0.7603575873678	-0.0479047065375591	0.765569460811593	-0.0411327665577206	0.71480301600648
ENSG00000001561	ENPP4	-0.181634922242992	0.339097134030626	-0.180595060816418	0.402516527316974	-0.00128524745566772	0.994468067980523	0.0213299634434314	0.907838615924027	-0.218521271358878	0.263759017914044	-0.193678538317209	0.134640817192832
