"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0032990","GO:0032990","cell part morphogenesis",491,-0.627595335050968,-2.14701546042392,5.58877773430951e-05,0.00272761484544034,0.00222022140992954,1496,"tags=22%, list=9%, signal=21%","LRRK2/DOCK7/MAPT/SZT2/GLI3/BHLHB9/ROBO2/GRB10/SPTBN1/DOK6/TRAK1/UNC5B/MAPK1/UST/MAP6/PID1/MEGF8/GAB2/ARHGAP35/PSEN1/ID1/FEZ2/RUFY3/PPP1R9A/MACF1/SPTBN5/RAB10/PARP6/ADAM10/NEO1/ZEB2/TNN/CSPG5/UNC5C/SEMA3A/AUTS2/CPNE1/NDN/MYO9A/CUX1/IRS2/NLGN1/NTRK2/SIPA1L1/PTN/GJA1/DISC1/NCAM1/RAPGEF2/TNFRSF12A/KLF7/LRP4/APOE/PTPRO/PLXNB1/TUBB2B/FN1/NGFR/NRCAM/BMP7/BOC/MAP2K1/ABI1/CDH11/SHC3/KALRN/BMPR1B/APBB2/PTK2/PLXNA1/LRP1/MYCBP2/SEMA6A/MATN2/SRGAP2/SH3KBP1/RIMS2/GSK3B/TNIK/ANK3/EPHB1/PTCH1/COBL/S100B/FARP1/NTN4/EPHB3/PARD3/EGFR/ADGRB3/TNR/GPM6A/FYN/DCLK1/DCC/ALCAM/DOCK10/ROBO1/GPC1/PRKCA/PLXNA4/MAP2/APP/NTRK3/CTNND2/PTPRD/ARHGEF7/SLIT1/SEMA5A/PTPRZ1"
"GO:0070848","GO:0070848","response to growth factor",491,-0.542351766985485,-1.85539560871895,5.58877773430951e-05,0.00272761484544034,0.00222022140992954,1500,"tags=21%, list=9%, signal=19%","POLR2I/CREBBP/MAPT/POLR2J/GRB10/CHRDL1/UBC/HIF1A/FAT4/INPP5K/MAPK1/ZYX/MEGF8/MAP2K3/ERN1/RACK1/ID1/HAS2/ITGA3/ITGB5/PPP2R5B/HTRA1/NEO1/TMEM100/ACVR1/CCN2/NOTCH1/TGIF1/NDN/USP15/PDGFRB/FOXO3/KIF16B/ADAM17/MYC/EHD1/SOX9/ZPR1/NTRK2/PRDM16/PTN/EGR1/PTP4A3/JUN/SNAI2/RAPGEF2/ROCK2/LRP4/ARHGEF18/SPRED1/GLG1/PDCD6/EHD4/NGFR/BMP7/NPNT/KDM5B/LDLRAD4/BMPR1B/RPS27A/FGF3/FOS/SOX5/CHST11/PTK2/GAS1/EPN2/SEMA6A/MAGI2/PDE2A/HES1/ZEB1/SPRED2/ADAM9/ZFP36L2/CASK/FER/SOX6/ADAMTS7/DKK3/AGT/EEF1A1/CPS1/FGFBP3/COL4A2/WWOX/ASCL1/PARD3/EGFR/FYN/DLL1/SFRP2/DDIT4/ROBO1/GPC1/HSPA5/PTPRK/APP/NTRK3/SULF2/PCSK6/TNC"
"GO:0045664","GO:0045664","regulation of neuron differentiation",492,-0.576001933559243,-1.97044726104265,5.59159024826661e-05,0.00272761484544034,0.00222022140992954,1496,"tags=20%, list=9%, signal=19%","LRRK2/MAPT/EFNB2/GLI3/BHLHB9/STX1B/ROBO2/DENND5A/TRAK1/NME2/UST/MEGF8/NCOA1/ARHGAP35/PSEN1/ID1/PBX1/RUFY3/PPP1R9A/MACF1/KDM4C/ITGA3/PARP6/PPP2R5B/ADAM10/ZEB2/SEMA3A/CPNE1/TCF4/RARA/EFNA3/MYO9A/HEY2/TRIM67/FOXO3/CAMK1D/CSNK1D/CUX1/SOX9/SOX3/NLGN1/PLPPR5/NTRK2/SIPA1L1/PTN/JAG1/DISC1/ARSB/RAPGEF2/TNFRSF12A/LRP4/APOE/PTPRO/TUBB2B/FN1/NGFR/NRCAM/BMP7/MAP2K1/NOTCH3/KALRN/ALK/PTK2/LRP1/MYCBP2/SCARB2/RTN4RL1/SDK1/MAGI2/CDC20/HES1/ZEB1/RIMS2/GSK3B/TNIK/PLXNB3/COBL/PREX1/AGT/ASAP1/EPHB3/ASCL1/ADGRB3/TNR/FYN/DLL1/DCC/SFRP2/ROBO1/PLXNA4/HSPA5/MAP2/OLIG2/PTPRG/APP/EPHA3/NTRK3/PTPRD/SPOCK1/BRINP3/SEMA5A"
"GO:1905114","GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling",465,-0.491484357089428,-1.67405971389776,5.59534467323187e-05,0.00272761484544034,0.00222022140992954,2444,"tags=26%, list=15%, signal=23%","USP47/RUVBL1/ZNRF3/AGO4/TSPAN12/AXIN1/PSME4/WDR61/NLK/KDM6A/TMEM131L/PORCN/TNRC6A/ZMYND8/LRP6/UNC13B/RNF220/CSNK1G1/ROR1/WNT7B/SKP1/FZD4/GNAQ/CSNK1A1/RNF146/RBPJ/WWTR1/ABAT/CHRNA9/LGR6/AP2A2/CCNY/TNRC6C/HBP1/UBR5/PPP3CB/CUL3/CHRNB2/WNK1/SOX2/SALL1/LRRK2/TNKS/GLI3/STX1B/FBXW11/GRB10/CALCOCO1/UBC/IFT20/INVS/ATP6AP2/CCND1/PSEN1/RACK1/BTRC/PPP1R9A/MACF1/ITGA3/PKD1/NETO1/TRPM4/ZEB2/AP2B1/MDFI/TNN/INSYN2A/PLCB1/PFN1/LIMD1/IGSF9B/FOXO3/CSNK1D/PFDN5/SOX9/GNB1/LRP5/AMOTL2/RECK/NLGN1/CDH3/EGR1/TBL1X/DISC1/CCN4/SNAI2/TLE1/USP34/LRP4/CDC73/APOE/PTPRO/SSH1/P2RX7/RPS27A/NDRG2/LRP1/IGFBP2/LEF1/MAGI2/RUNX1/WLS/LGR5/RNF213/CDH2/RIMS2/GSK3B/TNIK/MCC/DKK3/WWOX/CDK14/EGFR/GPC6/SFRP2/PLPP3/NLGN4X/APP/CTNND2/SULF2/SEMA5A"
"GO:0071363","GO:0071363","cellular response to growth factor stimulus",470,-0.52906267148233,-1.80357645864927,5.59879066121718e-05,0.00272761484544034,0.00222022140992954,1500,"tags=21%, list=9%, signal=19%","POLR2I/CREBBP/MAPT/POLR2J/GRB10/CHRDL1/UBC/HIF1A/FAT4/INPP5K/MAPK1/ZYX/MEGF8/MAP2K3/ERN1/RACK1/ID1/HAS2/ITGA3/ITGB5/PPP2R5B/HTRA1/NEO1/TMEM100/ACVR1/CCN2/NOTCH1/TGIF1/NDN/USP15/PDGFRB/FOXO3/KIF16B/ADAM17/EHD1/SOX9/ZPR1/NTRK2/PRDM16/PTN/EGR1/PTP4A3/JUN/SNAI2/RAPGEF2/LRP4/ARHGEF18/SPRED1/GLG1/PDCD6/EHD4/NGFR/BMP7/NPNT/KDM5B/LDLRAD4/BMPR1B/RPS27A/FGF3/FOS/SOX5/CHST11/PTK2/GAS1/EPN2/SEMA6A/MAGI2/PDE2A/HES1/ZEB1/SPRED2/ADAM9/ZFP36L2/CASK/SOX6/ADAMTS7/DKK3/AGT/EEF1A1/CPS1/FGFBP3/COL4A2/WWOX/PARD3/EGFR/FYN/DLL1/SFRP2/DDIT4/ROBO1/GPC1/HSPA5/PTPRK/APP/NTRK3/SULF2/PCSK6"
"GO:0098609","GO:0098609","cell-cell adhesion",470,-0.586192809684097,-1.99833329539867,5.59879066121718e-05,0.00272761484544034,0.00222022140992954,1904,"tags=24%, list=12%, signal=22%","LRFN4/ABAT/NPTN/COL19A1/MYO10/ANXA2/PDLIM5/SERPINB8/PCDHGC5/PDGFRA/PCDHGA4/MAD1L1/SOCS1/ITGA7/MMP24/PCDHGA9/CD200/WNK1/PCDHB9/PIK3R1/PCDHGB7/SCRIB/SOX2/EFNB2/GLI3/ROBO2/VMP1/CLSTN3/FAT4/PCDHGB4/DCHS1/PCDHGB3/ACTB/PSEN1/PCDH17/PIP5K1C/PODXL2/HAS2/GPNMB/PKD1/ITGB5/RAB10/ARVCF/ACVR1/AP3B1/JAM2/RARA/FNDC3A/CAMSAP3/IGSF9B/SLITRK2/CLDN15/PCDHGB6/PAK4/SOX9/SLITRK3/SLC7A11/S100A11/NCAM2/NLGN1/JAG1/UBASH3B/SNAI2/PCDHGB1/PCDH7/NRCAM/TRAF6/BMP7/NPNT/PCDHGB2/DLG1/PCDHGC3/CTNNA1/PTK2/CD9/JAM3/NCK2/TNFRSF21/SDK1/IGFBP2/PCDHB3/AFDN/RUNX1/ADGRV1/HES1/ADAM9/CDH2/PCDHA1/ANK3/TTYH1/NT5E/PLXNB3/ZMIZ1/FER/CD276/EPHB3/CLSTN2/EGFR/TNR/CADM1/FYN/ALCAM/FAT1/ROBO1/MEGF11/PRKCA/PLPP3/NLGN4X/PTPRD/FAT3/ASTN1/CTNNA3/PCDH15/ADGRL3"
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis",469,-0.636079501505491,-2.16782829609353,5.59910414333707e-05,0.00272761484544034,0.00222022140992954,1496,"tags=23%, list=9%, signal=21%","LRRK2/DOCK7/MAPT/SZT2/GLI3/BHLHB9/ROBO2/GRB10/SPTBN1/DOK6/TRAK1/UNC5B/MAPK1/UST/MAP6/MEGF8/GAB2/ARHGAP35/PSEN1/ID1/FEZ2/RUFY3/PPP1R9A/MACF1/SPTBN5/RAB10/PARP6/ADAM10/NEO1/ZEB2/TNN/UNC5C/SEMA3A/AUTS2/CPNE1/NDN/MYO9A/CUX1/IRS2/NLGN1/NTRK2/SIPA1L1/PTN/GJA1/DISC1/NCAM1/RAPGEF2/TNFRSF12A/KLF7/LRP4/APOE/PTPRO/PLXNB1/TUBB2B/FN1/NGFR/NRCAM/BMP7/BOC/MAP2K1/ABI1/CDH11/SHC3/KALRN/BMPR1B/APBB2/PTK2/PLXNA1/LRP1/MYCBP2/SEMA6A/MATN2/SRGAP2/SH3KBP1/RIMS2/GSK3B/TNIK/ANK3/EPHB1/PTCH1/COBL/S100B/FARP1/NTN4/EPHB3/PARD3/EGFR/ADGRB3/TNR/GPM6A/FYN/DCLK1/DCC/ALCAM/DOCK10/ROBO1/GPC1/PRKCA/PLXNA4/MAP2/APP/NTRK3/CTNND2/PTPRD/ARHGEF7/SLIT1/SEMA5A/PTPRZ1"
"GO:0048858","GO:0048858","cell projection morphogenesis",473,-0.633667673972604,-2.16121687634189,5.60224089635854e-05,0.00272761484544034,0.00222022140992954,1496,"tags=23%, list=9%, signal=21%","LRRK2/DOCK7/MAPT/SZT2/GLI3/BHLHB9/ROBO2/GRB10/SPTBN1/DOK6/TRAK1/UNC5B/MAPK1/UST/MAP6/MEGF8/GAB2/ARHGAP35/PSEN1/ID1/FEZ2/RUFY3/PPP1R9A/MACF1/SPTBN5/RAB10/PARP6/ADAM10/NEO1/ZEB2/TNN/CSPG5/UNC5C/SEMA3A/AUTS2/CPNE1/NDN/MYO9A/CUX1/IRS2/NLGN1/NTRK2/SIPA1L1/PTN/GJA1/DISC1/NCAM1/RAPGEF2/TNFRSF12A/KLF7/LRP4/APOE/PTPRO/PLXNB1/TUBB2B/FN1/NGFR/NRCAM/BMP7/BOC/MAP2K1/ABI1/CDH11/SHC3/KALRN/BMPR1B/APBB2/PTK2/PLXNA1/LRP1/MYCBP2/SEMA6A/MATN2/SRGAP2/SH3KBP1/RIMS2/GSK3B/TNIK/ANK3/EPHB1/PTCH1/COBL/S100B/FARP1/NTN4/EPHB3/PARD3/EGFR/ADGRB3/TNR/GPM6A/FYN/DCLK1/DCC/ALCAM/DOCK10/ROBO1/GPC1/PRKCA/PLXNA4/MAP2/APP/NTRK3/CTNND2/PTPRD/ARHGEF7/SLIT1/SEMA5A/PTPRZ1"
"GO:0001568","GO:0001568","blood vessel development",450,-0.492773447684987,-1.67441410712011,5.6056953865127e-05,0.00272761484544034,0.00222022140992954,1475,"tags=22%, list=9%, signal=21%","EFNB2/GLI3/ROBO2/NF1/PKNOX1/MYO1E/HIF1A/UNC5B/MAPK1/TYMP/MEGF8/SASH1/ZBTB14/RNH1/PSEN1/DYNC2H1/ID1/HAS2/RHOB/GPNMB/PKD1/AP2B1/LAMA5/TMEM100/COL18A1/ACVR1/ARID2/LDLR/CCN2/NOTCH1/ARHGAP22/TNFAIP3/STARD13/EFNA3/PLXDC1/PDGFRB/HEY2/PAK4/VAV3/AKT3/LRP5/RECK/RAMP1/NTRK2/PTN/JAG1/ANKRD17/EGR1/ERAP1/ITGB8/GJA1/JUN/RAPGEF2/LOXL2/TNFRSF12A/ADAMTS6/ROCK2/ADGRG1/APOE/COL5A1/SPRED1/ADAMTS9/FN1/PDCD6/NGFR/NRCAM/BMP7/MAP2K1/NOTCH3/COL4A1/PTK2/RASA1/JAM3/LRP1/EPN2/SEMA6A/BCAS3/LEF1/RUNX1/RNF213/PDE2A/HES1/EPAS1/CHD7/EPHB1/ZMIZ1/AGT/ANTXR1/EPHB3/COL4A2/CSPG4/QKI/MMP2/AMOT/ADGRB3/DLL1/SFRP2/ADAM12/ROBO1/PRKCA/SEMA5A"
"GO:0045596","GO:0045596","negative regulation of cell differentiation",481,-0.505833088784458,-1.72721714205819,5.60695262125035e-05,0.00272761484544034,0.00222022140992954,1590,"tags=19%, list=10%, signal=17%","NOTCH4/PIK3R1/MAP4K4/SOX2/LRRK2/EFNB2/GLI3/STX1B/NF1/DENND5A/NME2/MAPK1/SORL1/NR1D1/CCND1/PSEN1/ID1/PBX1/RUFY3/NRG1/TRPM4/TNN/SEMA3A/TSPO/LDLR/RARA/NOTCH1/LIMD1/CDK6/BMERB1/HEY2/FOXO3/MYC/SOX9/SOX3/LRP5/NLGN1/PTN/JAG1/ANKRD17/UBASH3B/CCN4/SNAI2/RAPGEF2/ADGRG1/LRP4/CDC73/APOE/COL5A1/PTPRO/HIST2H4A/NGFR/BMP7/NOTCH3/LDLRAD4/CTNNA1/PTK2/LRP1/RTN4RL1/RUNX1/ID3/ADGRV1/SRGAP2/HES1/ZEB1/GSK3B/DLL3/EPHB1/ZFP36L2/PTCH1/S100B/SOX6/ADAMTS7/ASAP1/ID4/ASCL1/EGFR/TNR/TRIO/DLL1/DCC/SFRP2/ABCA1/MAP2/OLIG2/PTPRG/APP/NTRK3/SPOCK1/SEMA5A"
