"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0097190","GO:0097190","apoptotic signaling pathway",468,-0.412324273982205,-1.63749905562626,4.23764725824222e-05,0.00415145845111569,0.0036636252518068,2325,"tags=25%, list=15%, signal=22%","ACAA2/MFF/ATAD5/RBCK1/SNAI1/DIABLO/SCG2/TNFRSF10B/XBP1/PIH1D1/RAF1/NDUFA13/SP100/UBE4B/APPL1/TICAM2/DAP/PEA15/NDUFS3/PDK1/ICAM1/RAD9A/SNAI2/JAK2/RNF34/EIF2AK3/ING2/ATF3/HNRNPK/LGALS3/CAV1/FEM1B/HMOX1/SELENOK/CHCHD10/HYOU1/SGPP1/ACVR1B/QARS/GSDME/SIAH1/DAB2IP/YAP1/NOL3/PCGF2/CSNK2A1/UBQLN1/BCAP31/PDCD10/TGFBR1/RELA/UNC5B/CTTN/FOXO3/MNT/CUL4A/XPA/RRN3/CEBPB/NONO/NUPR1/SOD2/GABARAP/SERINC3/THBS1/SELENOS/TAF9B/PERP/CTH/PPIF/BAG3/STK24/PDIA3/DAPK3/CTNNA1/VDAC2/PDCD5/IL6R/TMBIM6/TNFAIP3/TMBIM1/ITGA6/MKNK2/ERP29/NCK1/CD44/TAF9/YWHAH/TP53BP2/RPS7/SYVN1/PTTG1IP/RTL10/ARHGEF2/EYA2/FAM162A/RPL26/FGFR1/SIAH2/HERPUD1/SERPINE1/P4HB/CDKN2D/RPS3/DDIT3/RACK1/NRP1/TRIB3/HMGB2/BNIP3/PPP1R15A/ENO1/RPL11/TPT1/ERO1A/ATF4"
"GO:0072657","GO:0072657","protein localization to membrane",458,-0.580163579498133,-2.30003931198143,4.25495702493405e-05,0.00415145845111569,0.0036636252518068,1376,"tags=27%, list=9%, signal=26%","SRP54/SRP72/CALM3/PICALM/TMED2/CRKL/LRP1/PPP2R5A/EMP2/LZTFL1/TRAM1/SORBS1/TIMM9/SDCBP/RPS9/SRPRA/STOM/RPL38/ATP1B1/RPL15/SEC63/RPS2/RPS26/RPS3A/RPL28/RPL34/RPS27A/RPL23/RPS5/RPL35/SPTBN1/ITGB1/RPLP2/PRKCE/RAB13/RPL27/GGA2/VTI1B/RPS12/TRAM2/SEC23A/RPS19/RPS10/HSPA5/DLG4/EFR3B/RPS14/PDCD5/RPL7/RPS23/RPL6/RPL36/RPS29/MYO5A/UBL4A/TMBIM1/RPL27A/BSG/STX7/RPL8/RPL35A/RPS4Y1/RAB8B/RPL21/RPL18/MYADM/FERMT2/GDI1/RPL23A/ADAM10/PRNP/RPL3/YWHAH/RPSA/RPL31/TP53BP2/RPS7/RPS6/SYTL2/RPS20/ZFAND2B/SYNE3/RPLP0/OPTN/VAMP2/UBA52/RPL5/RPS4X/CPE/RPL36A/RPS18/RPL29/RPL14/GPC4/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/RPL10A/RPS15A/RPS3/SSR2/RPL22/RPL24/RACK1/RPS25/RPL17/RPL41/RPS24/AFDN/RPL12/RPS27/RPL11/RPS17/RPL32/S100A10/RPS11"
"GO:0006397","GO:0006397","mRNA processing",428,-0.508913405461409,-2.0085374800336,4.28192172647084e-05,0.00415145845111569,0.0036636252518068,3068,"tags=36%, list=20%, signal=29%","METTL14/CRNKL1/PSIP1/SART1/SUGP1/CDC40/HNRNPF/PAN3/USP4/BUD13/NOCT/GTF2F1/PPIE/NCBP3/KIN/QKI/XRN2/PCBP1/CPSF7/EIF4A3/SNW1/SARNP/SMN1/ZCCHC8/SF3B1/HNRNPUL1/PDCD7/GTF2H2/CELF1/PPARGC1A/CCNT1/SRSF2/SNU13/PRPF38A/PABPN1/THRAP3/MNAT1/TRA2A/SNRPG/U2SURP/SNRPD3/METTL16/MFAP1/PHF5A/PAN2/IK/CWC27/RBMX2/CDC73/RBBP6/RNPS1/AHCYL1/PAPOLA/SRSF1/SNRNP48/THOC2/SLU7/TFIP11/PRPF6/FIP1L1/DHX38/ZNF830/CTNNBL1/PNN/RBM27/SAP18/THOC7/CWC22/DHX15/ZC3H11A/RBM17/VIRMA/CWC15/HNRNPK/LGALS3/HABP4/THOC1/U2AF1/IWS1/SNIP1/CIR1/ADAR/RAMAC/RBM5/SART3/CPEB1/ZRSR2/ACIN1/THOC3/CLNS1A/POLR2H/NOL3/WTAP/WBP11/RBM25/ERN1/ZFP36L1/PRPF8/ZRANB2/SNRNP200/POLR2J/SRSF4/NONO/HNRNPR/JMJD6/SF3B6/CELF2/SYF2/CDK13/NUDT21/HNRNPU/SNRPD2/SCNM1/HNRNPH1/U2AF1L4/ALYREF/PRPF3/CASC3/PCBP2/APP/SLBP/DDX39B/SF3B2/CLASRP/HNRNPD/HNRNPA1/DDX41/ZMAT2/LSM3/RBFOX2/SRRM1/DDX42/YTHDC1/SFSWAP/RBM39/TENT4A/CWC25/RNMT/HNRNPC/PPIH/AKAP17A/AKAP17A/YBX1/SRSF9/HNRNPH3/ALKBH5/BUD31/KHDC4/SRSF5/SNRPA1/RBM22/PABPC1/AKAP8L"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",414,-0.393334475523415,-1.54868696893736,4.29682464658617e-05,0.00415145845111569,0.0036636252518068,2584,"tags=25%, list=17%, signal=21%","STAT3/BDH1/SLC25A12/IRS2/COX6A1/PPARGC1A/MT3/NUP85/NDUFC1/NUP54/IDH3G/ACO2/SUCLG1/ENO4/NDUFB1/INSR/NDUFA13/GLRX5/UQCRC1/NUP153/PHGDH/NDUFS3/MDH2/DLST/ISCU/NDUFB10/NDUFB4/UQCR10/PPP1R3B/COX6B1/PHB2/HMGCL/ATP5MF/ATP5F1B/P4HA2/GBE1/ARNT/NDUFA4/COX7A2L/NR1D1/CHCHD10/PKM/NDUFA9/ACADVL/COX7A2/SDHD/PGAM1/SORBS1/STBD1/TAZ/OGT/SLC25A4/NUP160/ATP5F1A/COX7B/COX5B/GFPT1/SDHA/NQO2/NUPR1/GLRX/LOXL2/COX6C/SELENOS/ATP5PO/NIPSNAP2/PPIF/PER2/PDHA1/PHKG1/RHOA/ATP5MG/NOP53/NCOR1/HK2/PGM2L1/NUP58/SDHB/NDUFB9/NDUFA10/PFKFB4/NDUFB5/UQCRB/UQCRC2/NDUFA5/SHMT2/NDUFS4/ALDOA/NDUFA1/PYGL/GNAS/LDHA/COX4I1/GPI/ATP5MC2/TPI1/UQCRH/BNIP3/ENO1/PFKP/GAPDH/PGK1/ENO2"
"GO:0072594","GO:0072594","establishment of protein localization to organelle",407,-0.555175223217392,-2.18230130691411,4.31480842250604e-05,0.00415145845111569,0.0036636252518068,1376,"tags=27%, list=9%, signal=26%","SRP54/SPIDR/SRP72/CALM3/TRAM1/SCARB2/TIMM9/NUTF2/RPS9/UBL5/SRPRA/RPL38/UBE2D3/RPL15/SEC63/RPS2/NFKBIA/RPS26/RPS3A/RPL28/TOMM7/RPL34/RPS27A/TXNIP/RPL23/RPS5/RPL35/HPS4/RPLP2/USP36/UBR5/RAB7A/RPL27/RPS12/BAG3/TRAM2/RPS19/RPS10/HSPA5/RPS14/PDCD5/HK2/RPL7/NUP58/RPS23/RPL6/RPL36/RPS29/TNFAIP3/LAMP2/RPL27A/RPL8/RPL35A/RPS4Y1/RAB8B/RPL21/RPL18/RPL23A/UBC/RPL3/YWHAH/RPSA/RPL31/TP53BP2/RPS7/RPS6/RPS20/ZFAND2B/TOMM20/RPLP0/PTTG1IP/UBA52/RPL5/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/LMAN1/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RBM22/RPL10/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/BNIP3L/TIMM44/DDIT3/RPS25/RPL17/TNPO1/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
"GO:0008380","GO:0008380","RNA splicing",378,-0.524208108416949,-2.04725527905361,4.37368789363191e-05,0.00415145845111569,0.0036636252518068,3189,"tags=39%, list=21%, signal=32%","LSM8/SNRNP27/SRRT/MAGOHB/METTL14/RTRAF/CRNKL1/DBR1/PSIP1/SART1/SUGP1/CDC40/HNRNPF/USP4/BUD13/GTF2F1/PPIE/QKI/PCBP1/CPSF7/EIF4A3/SNW1/SMN1/ZCCHC8/SF3B1/HNRNPUL1/PDCD7/CELF1/PPARGC1A/SRSF2/SNU13/PRPF38A/CLK2/PABPN1/THRAP3/CLK4/TRA2A/SNRPG/U2SURP/SNRPD3/METTL16/MFAP1/PHF5A/IK/CWC27/RBMX2/MPHOSPH10/RNPS1/PAPOLA/SRSF1/RPS13/SNRNP48/THOC2/SLU7/TFIP11/PRPF6/RRAGC/FIP1L1/DHX38/ZNF830/CTNNBL1/PNN/SAP18/THOC7/CWC22/DHX15/RBM17/VIRMA/CWC15/HNRNPK/LGALS3/HABP4/THOC1/U2AF1/IWS1/SNIP1/CIR1/RBM5/SART3/ZRSR2/ACIN1/THOC3/SCAF8/CLNS1A/POLR2H/NOL3/WTAP/WBP11/RBM25/ERN1/PRPF8/ZRANB2/RP9/SNRNP200/RPS26/POLR2J/SRSF4/NONO/HNRNPR/JMJD6/C2orf49/SF3B6/LUC7L3/CELF2/SYF2/CDK13/NUDT21/HNRNPU/SNRPD2/SCNM1/HNRNPH1/AHNAK/U2AF1L4/ALYREF/PRPF3/CASC3/PCBP2/DDX39B/SF3B2/TMBIM6/CLASRP/HNRNPD/HNRNPA1/CLK3/DDX41/ZMAT2/LSM3/RBFOX2/SRRM1/DDX42/YTHDC1/SFSWAP/RBM39/CWC25/HNRNPC/PPIH/AKAP17A/AKAP17A/YBX1/SRSF9/HNRNPH3/BUD31/KHDC4/SRSF5/SNRPA1/RBM22/PABPC1/CLK1/AKAP8L"
"GO:0016570","GO:0016570","histone modification",371,-0.407269327155653,-1.58802948974622,4.37828371278459e-05,0.00415145845111569,0.0036636252518068,2775,"tags=36%, list=18%, signal=30%","PINK1/UIMC1/BRPF1/KDM1B/KDM5A/RAG1/USP7/RCOR1/SETD2/ATG5/NEK11/RYBP/USP21/KANSL2/VEGFA/HDAC1/HDAC7/DDB2/BRD8/DCAF1/CRTC2/SKI/UBE2B/WDR5/NSD3/SMAD4/TWIST1/SKP1/MBIP/MAP3K12/ELK4/SNW1/YEATS2/SGF29/KDM6A/UBE2E1/TAF7/PHF2/PPARGC1A/MT3/MCM3AP/MYB/RBM14/USP16/SUDS3/CARM1/POLE3/PRDM2/BRD7/RBBP5/PIH1D1/DR1/MLLT6/TADA2B/KDM2A/MSL2/TRIM16/CDC73/APBB1/SETD3/KAT8/TAF5L/MSL1/HSF4/SNAI2/ASXL1/ATXN3/SIN3A/KANSL1/JAK2/KDM5B/MYSM1/SAP30/ING2/KDM4D/EPOP/MORF4L1/ATF2/PAXBP1/IWS1/PER1/MTF2/KDM7A/SART3/SIRT2/COPRS/PCGF1/HIST1H1C/PCGF2/TAF10/RLF/OGT/TET3/MAPK3/KMT5A/TET1/KDM5C/JDP2/MIER1/JMJD6/KAT6A/PKN1/BAZ2A/PRDM4/KAT6B/USP36/UBR5/BCOR/PER2/ING4/BCL6/KDM4C/KMT5B/HMGA2/HDAC9/FBL/WAC/KMT2E/JARID2/EZH1/AKAP8/TAF9/USP3/AURKC/SETD5/HDAC5/KDM3A/JADE1/EYA2/PHF1/AKAP8L/BRD4"
"GO:0006401","GO:0006401","RNA catabolic process",344,-0.660568742815247,-2.55973892545698,4.42086648983201e-05,0.00415145845111569,0.0036636252518068,1160,"tags=30%, list=8%, signal=28%","RPS9/ERN1/GTPBP1/RPL38/ZFP36L1/RPL15/PSMB4/RPS2/CARHSP1/RPS26/RPS3A/RPL28/ZFP36L2/RPL34/HNRNPR/RPS27A/EIF3E/RPL23/RPS5/NPM1/PSMD8/RPL35/SMG7/RPLP2/HNRNPU/GIGYF2/RPL27/RPS12/SIDT2/RPS19/RPS10/CASC3/CSDE1/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/HNRNPD/RPL27A/RPL8/RPL35A/LSM3/RPS4Y1/RPL21/SERBP1/RPL18/RPL23A/TENT4A/UBC/RPL3/RPSA/HNRNPC/RPL31/RPS7/RPS6/RPS20/YBX1/RPLP0/UBA52/RPL5/RPS4X/RPL36A/RPS18/RPL29/ALKBH5/RPL14/CTIF/RPL19/RPS8/AXIN2/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/VIM/RPL37A/PABPC1/RPL10A/RPS15A/RPS3/PATL1/RPL22/RPL24/RPS25/RPL17/TNPO1/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis",338,-0.460643667642208,-1.78310130623711,4.42889410514195e-05,0.00415145845111569,0.0036636252518068,2401,"tags=28%, list=16%, signal=24%","DDX3X/BUD23/SNU13/DDX51/PTGES3/SNRPG/PIH1D1/EXOSC5/SNRPD3/PAN2/C1D/LTO1/ATXN2/AGO2/MPHOSPH10/CHD7/CIRBP/SRSF1/SLU7/PRPF6/IMP3/UTP6/EIF3F/ADAR/GNL2/RAMAC/RBM5/SART3/EIF3M/TSC1/TRMT112/XPO1/ZRSR2/CLNS1A/AGO4/NOL3/RPS9/WBP11/BICD1/RPL38/CUL4A/PRPF8/SNRNP200/LSM14A/RPS2/DDX27/RRN3/UTP25/EIF3E/NPM1/CELF2/EIF3D/EIF3H/NUDT21/USP36/PWP2/RPL27/SNRPD2/EIF3L/RPS19/PRPF3/NOP53/LIMD1/RBFA/RPS14/RPL7/DDX39B/RPS23/EIF3B/FBL/EIF2A/RPL35A/EIF3CL/YTHDC1/TAF9/SBDS/RPS7/RPS6/SRSF9/RPL5/RIOK3/RPL14/KHDC4/RPS16/SRSF5/RPL26/RPL13A/GLUL/PATL1/RPS24/RPS27/RPL11/RPS17"
"GO:0006605","GO:0006605","protein targeting",329,-0.61572054194451,-2.37673447490978,4.45692383117172e-05,0.00415145845111569,0.0036636252518068,1242,"tags=31%, list=8%, signal=29%","TRAM1/SCARB2/TIMM9/SDCBP/RPS9/AKAP12/UBL5/SRPRA/STOM/RPL38/UBE2D3/RPL15/SEC63/RPS2/RPS26/RPS3A/RPL28/TOMM7/RPL34/RPS27A/GABARAP/RPL23/RPS5/RPL35/HPS4/RPLP2/USP36/RAB7A/RPL27/RPS12/BAG3/TRAM2/RPS19/RPS10/HSPA5/RPS14/PDCD5/RPL7/RPS23/RPL6/RPL36/RPS29/OS9/LAMP2/RPL27A/RPL8/RPL35A/RPS4Y1/RAB8B/RPL21/RPL18/GDI1/RPL23A/UBC/PRNP/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/ZFAND2B/TOMM20/RPLP0/UBA52/RPL5/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/LMAN1/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/RPL10A/RPS15A/RPS3/SSR2/RPL22/RPL24/BNIP3L/TIMM44/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
