"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0072521","GO:0072521","purine-containing compound metabolic process",475,-0.315952445558112,-1.46068976611715,5.37489922063961e-05,0.00458907649896623,0.00418404729950307,3120,"tags=24%, list=18%, signal=20%","PGK1/UQCRB/APRT/CYTB/ENO3/NCOR1/PAPSS1/ACACA/OLA1/SEC13/NUPR1/NDUFB4/NDUFAF1/PAICS/NME5/ATP5F1C/PFKFB4/PARG/ATP5F1A/NDUFB3/ATP5MG/GCDH/TP53/ATP6V1B1/HINT1/SEH1L/PDE8A/HIF1A/PEMT/MACROD1/HSPA8/PGM1/LRGUK/RHOA/ATP5MC2/PARK7/SLC25A13/TMSB4X/COX10/TPST2/ZBTB20/MTHFD2L/ATIC/ACSL3/NDUFA1/UQCRC2/SLC25A12/PDE7B/ACOT8/ENPP4/DLG1/UQCRH/NDUFS2/ELOVL6/ADK/SCD/ATP5MC1/ISCU/FHIT/PMVK/SLC35B2/DGUOK/ACOT13/PID1/NIPSNAP2/NDUFAB1/ENOPH1/NDUFB10/ATP5MF/NDUFA4/NDUFB5/NT5E/PPT2/ADSL/NME2/GPHN/EFL1/NME1/ACBD6/PRTFDC1/COX6C/PPT1/RHOQ/ATP5PF/NDUFV2/SCD5/SULT1A3/NUP42/UQCRFS1/HSD17B4/COX7C/MACROD2/OXSM/CASK/DNAJC15/ADCY2/NDUFS5/TPST1/ATP5PD/NDUFS4/ACSS1/ACSBG1/DLG2/SUCLG2/BPGM/CBR4/COX7B/NDUFB1/PRKAG1/PTHLH/HSD17B8/OARD1/PPARGC1A/DBI"
"GO:0072657","GO:0072657","protein localization to membrane",467,-0.339134277511751,-1.56580081223387,5.38155203960822e-05,0.00458907649896623,0.00418404729950307,3008,"tags=26%, list=18%, signal=22%","RABEP1/GOLPH3/RPL36A/STAC3/APOE/SNAP25/TIMM10/RAPGEF2/WRB/ARL5A/BCL2L1/RPS10/CLASP2/TP53/RPL34/AP2B1/RAP1A/CAPN3/FERMT2/RPS26/RPS17/RPS3/RPL39/RPL11/RAB10/RPL9/TMEM150A/RPS7/WNK3/AFDN/SSR2/RPL27A/FRMPD1/RPS13/NHLRC1/ACTN2/VAMP2/KIF13A/RPS27A/RPS4X/NLGN1/RILPL1/RPS29/RPL17/PRKN/MAIP1/ANK1/RPSA/RPS20/PAK1/RAB3IP/RPL14/TOMM22/SRP19/RPS6/SSR1/ACSL3/RPS23/RPS18/RAMP2/VAMP3/TRAM1L1/RPL5/TP63/TSPAN5/DLG1/RPL23/FIS1/EGFR/TMEM59/RPL27/YWHAE/PIK3R1/PID1/PRKCZ/STX1A/RPL38/VTI1B/LYPLA1/RPS8/KCNIP4/RAB31/ICMT/RPL21/GPHN/MFF/ZFAND2B/RPS14/RN7SL1/EPHA3/RHOQ/RPL26/SEC23A/ARL3/RPL37/STX8/CDH2/RPL35A/WDR19/PARD3/GPC6/MAGI2/AGER/RPL24/RPS24/RPL7/HSPA5/SYTL2/EHD3/TNIK/ANK3/RPL22/RPL35/BCL2L11/AR/DLG2/RPS15A/PTN/PRKCE/RPL32/MAPK10/DPP10/FYN/BBS2"
"GO:0034660","GO:0034660","ncRNA metabolic process",447,-0.356679400169082,-1.64028634435417,5.4188793757451e-05,0.00458907649896623,0.00418404729950307,4023,"tags=34%, list=24%, signal=26%","VARS2/ISG20L2/C1D/EPRS/OSGEP/WDR55/POLR2H/HARS/METTL3/UTP4/CHD7/MTERF4/THG1L/PIWIL4/NSUN2/RRP8/BUD23/INTS8/POLR1B/CPSF4/RPS27/POLR2G/RPS16/PDCD11/MTREX/GRSF1/URM1/MARS/ELAC2/GTF2F2/RPP38/RBFA/NHP2/DUS4L/TRMT2B/NAT10/IMP4/DKC1/DDX27/RIOK1/SNU13/ZNF143/TRMT112/NVL/POP4/POLR2K/ALKBH8/ALKBH1/IARS/GTF2B/PES1/AARSD1/TP53/INTS13/EXOSC7/WDR36/TARS/TAF11/WDR46/WDR74/RPS17/LAGE3/ELAC1/RPL11/SARS/CDKAL1/TARSL2/RPS7/UTP20/UTP6/HEATR1/PPA2/NOB1/UTP23/DIMT1/NSUN4/KARS/PUS3/QTRT2/INTS3/TSEN15/USPL1/CDK7/SPIN1/EXOSC5/RPL14/INTS12/TRMO/MAEL/GTPBP4/DTD1/INTS9/RPS6/METTL2A/SMAD2/TRMT10A/GTF3A/NOP10/QTRT1/SND1/DIS3L2/LARS/RPUSD4/RPL5/TRIM71/LSM6/DDX47/PSTK/TAF13/RPL27/RTRAF/H2AFY2/MRM1/FCF1/SBDS/DDX1/ELP3/NPM3/TRMT6/ZBTB8OS/WDR3/RRP15/DCAF13/NCBP2/RARS/INTS14/RPS14/NARS2/FARS2/OSGEPL1/RPL26/UTP25/GTF2H5/GTF3C6/RPL35A/POLR2F/DTD2/UTP14A/RARS2/PNPT1/RPS24/RPL7/NOL6/WDR12/EEF1E1/PPA1/GTF2E2/TYW1/RPP40/FARSB"
"GO:0006402","GO:0006402","mRNA catabolic process",319,-0.364550346913611,-1.62759001036065,5.52242102937928e-05,0.00458907649896623,0.00418404729950307,4391,"tags=37%, list=26%, signal=28%","ETF1/RPL23A/ELAVL1/PAN2/SSB/RPS25/RPS12/RPLP2/CASC3/PSMA4/RPL37A/NOCT/GIGYF2/ROCK2/PSME3/YTHDF2/METTL3/MYD88/PSMA6/PSMD14/PSMD4/NBAS/SYNCRIP/PSMD7/RPS27/RPS16/CNOT7/ROCK1/PAIP1/RPL30/RPL10A/PSMB6/NANOS3/DCP1B/PSMA7/RBM8A/RPL36A/PSMD6/CTIF/RPS10/PSMA5/ZFP36L2/RPL34/WDR61/EXOSC7/RPS26/RPS17/PSMD1/RPS3/RPL39/NPM1/RPL11/RPL9/RPS7/HSPA8/RPL27A/RPS13/DHX36/SLC11A1/SMG8/FMR1/RPS27A/VIM/RPS4X/PSMB7/CNOT6/RPS29/RPL17/CSDE1/RPSA/RPS20/EXOSC5/RPL14/PRKCA/RPS6/RPS23/BTG2/RPS18/MLH1/PSMB1/ANP32A/MTPAP/EIF3E/DIS3L2/PSMA3/RPL5/TRIM71/APEX1/RPL23/LSM6/HBS1L/RPL27/MAGOH/RPL38/DDX5/RPS8/IGF2BP3/SUPV3L1/RPL21/NCBP2/RPS14/NBDY/RPL26/CNOT2/RPL37/FASTKD3/RPL35A/PAN3/RPL24/GSPT2/SECISBP2/PNPT1/RPS24/RPL7/RPL22/RPL35/RPS15A/FTO/RPL32"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis",338,-0.359311490837378,-1.61212726522308,5.52730488613752e-05,0.00458907649896623,0.00418404729950307,4106,"tags=35%, list=24%, signal=27%","NOCT/NOP58/YTHDC1/EIF3K/ISG20L2/C1D/WDR55/SNRPD3/CD2BP2/EIF5/UTP4/USP39/CHD7/MTERF4/RRS1/ZNHIT6/RRP8/BUD23/ATR/RPS27/RPS16/PDCD11/MTREX/SNRPC/CNOT7/RBFA/NHP2/NAT10/IMP4/ZNF658/DKC1/DDX27/RIOK1/SNU13/TRMT112/NVL/SNRPD2/PES1/ZRSR2/EXOSC7/SNRPG/WDR36/SF3B1/WDR46/WDR74/RPS17/NUFIP1/NPM1/RPL11/RPS7/UTP20/UTP6/MYBBP1A/HEATR1/NOB1/UTP23/DIMT1/NSUN4/FASTKD2/SMN1/HSP90AB1/RBIS/CNOT6/CELF2/SNRPE/EXOSC5/RPL14/GTPBP4/RPS6/EIF3CL/RPS23/GTF3A/EIF2A/NOP10/EIF3E/SDAD1/RPL5/PRPF3/DDX47/RPL27/SNRPD1/PTBP2/GNL3L/MRM1/FCF1/SBDS/DDX1/RPL38/NPM3/WDR3/RRP15/DCAF13/EFL1/DDX31/RPS14/BICD1/AATF/DENR/NBDY/RPL26/UTP25/CNOT2/MRTO4/PAK1IP1/GTF2H5/RPL35A/EIF3M/SLU7/UTP14A/EIF3D/RPS24/RPL7/NOL6/EIF3H/WDR12/CLNS1A/C1QBP"
"GO:0006605","GO:0006605","protein targeting",333,-0.394097189785792,-1.76460496790986,5.54600410404304e-05,0.00458907649896623,0.00418404729950307,4899,"tags=42%, list=29%, signal=30%","GNPAT/UBE2D1/TRAK1/SIRT4/LONP2/FBXO7/CDK5R1/LMAN1/ERBIN/ADORA1/UBL5/TOMM20/RPS11/RPL12/CHP1/SMURF1/AGPS/TRAM2/RPL23A/HPCA/RPS25/RPS12/TOMM40/RPLP2/AGK/UBE2D2/RPL37A/CHCHD4/PEX7/MPV17/GSTK1/PEX19/PDCD5/HAX1/RN7SL2/MTERF4/BID/PEX16/ECH1/RPS27/NUDT7/RPS16/ITGB1BP1/LAMP2/NCOA4/AP4B1/PEX5/RPL30/PEX2/RPL10A/RPL36A/SNX16/TIMM10/RPS10/RPL34/FUT10/TIMM23/RPS26/RPS17/RPS3/OS9/ECI2/RPL39/RPL11/PEX12/RPL9/RPS7/HSPA8/SSR2/RPL27A/RPS13/RAB7A/UBE2L3/RPS27A/RPS4X/NLGN1/RPS29/RPL17/PRKN/RPSA/VPS11/RPS20/PEX10/PAK1/RAB3IP/RPL14/TOMM22/SRP19/RPS6/SSR1/RPS23/TIMM8B/RPS18/SCARB2/LARS/TRAM1L1/IMMP2L/RPL5/ACOT8/RPL23/FIS1/RPL27/TOMM5/YWHAE/GNPTAB/TIMM10B/RPL38/RPS8/ICMT/RPL21/SORL1/AP3B1/MFF/ZFAND2B/RPS14/AKAP6/SEC61G/PARL/RN7SL1/RPL26/RPL37/RPL35A/HSD17B4/PARD3/HACL1/PAN3/RPL24/RPS24/RPL7/HSPA5/ANK3/RPL22/BNIP3L/IDH1/RPL35/RPS15A/SCP2/RPL32/TOMM7/FYN"
"GO:0034470","GO:0034470","ncRNA processing",289,-0.375827027853782,-1.66190360812919,5.55493834018442e-05,0.00458907649896623,0.00418404729950307,4184,"tags=37%, list=24%, signal=29%","DDX21/METTL1/WDR4/NOP58/ISG20L2/C1D/OSGEP/WDR55/METTL3/UTP4/CHD7/MTERF4/THG1L/NSUN2/RRP8/BUD23/INTS8/CPSF4/RPS27/RPS16/PDCD11/MTREX/GRSF1/URM1/ELAC2/RPP38/RBFA/NHP2/DUS4L/TRMT2B/NAT10/IMP4/DKC1/DDX27/RIOK1/SNU13/TRMT112/NVL/POP4/ALKBH8/ALKBH1/PES1/EXOSC7/WDR36/WDR46/WDR74/RPS17/LAGE3/ELAC1/RPL11/SARS/CDKAL1/RPS7/UTP20/UTP6/HEATR1/NOB1/UTP23/DIMT1/NSUN4/KARS/PUS3/QTRT2/INTS3/TSEN15/EXOSC5/RPL14/INTS12/TRMO/GTPBP4/INTS9/RPS6/METTL2A/SMAD2/TRMT10A/NOP10/QTRT1/RPUSD4/RPL5/LSM6/DDX47/RPL27/RTRAF/MRM1/FCF1/SBDS/DDX1/ELP3/NPM3/TRMT6/ZBTB8OS/WDR3/RRP15/DCAF13/RPS14/FARS2/OSGEPL1/RPL26/UTP25/GTF2H5/RPL35A/UTP14A/RPS24/RPL7/NOL6/WDR12/TYW1/RPP40"
"GO:0090150","GO:0090150","establishment of protein localization to membrane",257,-0.393484718748168,-1.71803472041656,5.63761416168677e-05,0.00458907649896623,0.00418404729950307,2971,"tags=40%, list=17%, signal=34%","TRAM2/PKDCC/RPL23A/HPCA/RPS25/RPS12/RPLP2/AGK/COX18/RPL37A/CNST/PEX19/GOLGA7/PDCD5/PPP3CC/BBS1/GGA1/MOAP1/RN7SL2/BID/PEX16/RPS27/RPS16/ITGB1BP1/PEX5/RPL30/RPL10A/GOLPH3/RPL36A/SNAP25/TIMM10/WRB/RPS10/TP53/RPL34/RPS26/RPS17/RPS3/RPL39/RPL11/RAB10/RPL9/RPS7/AFDN/SSR2/RPL27A/FRMPD1/RPS13/VAMP2/KIF13A/RPS27A/RPS4X/RILPL1/RPS29/RPL17/MAIP1/RPSA/RPS20/PAK1/RAB3IP/RPL14/TOMM22/SRP19/RPS6/SSR1/ACSL3/RPS23/RPS18/VAMP3/TRAM1L1/RPL5/TP63/RPL23/FIS1/EGFR/RPL27/YWHAE/RPL38/LYPLA1/RPS8/RAB31/ICMT/RPL21/MFF/ZFAND2B/RPS14/RN7SL1/RPL26/RPL37/RPL35A/PARD3/RPL24/RPS24/RPL7/HSPA5/ANK3/RPL22/RPL35/BCL2L11/RPS15A/RPL32/MAPK10/FYN/BBS2"
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds",237,-0.384894090358345,-1.66582121408399,5.67279328341275e-05,0.00458907649896623,0.00418404729950307,2257,"tags=23%, list=13%, signal=20%","MYBBP1A/SIRT3/FASTKD2/PGM1/PRELID1/NHLRC1/PHKA1/PARK7/SLC25A13/ALDH5A1/COX10/SUCLG1/NDUFA1/UQCRC2/SLC25A12/TRAP1/IMMP2L/ETFA/UQCRH/NDUFS2/IDH3B/SLC25A14/ISCU/PHKB/SDHB/PID1/NDUFAB1/NDUFB10/NDUFA4/NDUFB5/ADSL/COX6C/STBD1/FASTKD3/NDUFV2/GNAS/UQCRFS1/GBE1/PGM2/COX7C/MYC/MT3/DNAJC15/PNPT1/NDUFS5/NDUFS4/IDH1/ETFDH/SUCLG2/UGP2/COX7B/NDUFB1/GYG2/IGF2/PPARGC1A"
"GO:0042254","GO:0042254","ribosome biogenesis",199,-0.430641057156474,-1.82737449199927,5.73098744913749e-05,0.00458907649896623,0.00418404729950307,3759,"tags=38%, list=22%, signal=30%","UTP4/CHD7/MTERF4/RRS1/RRP8/BUD23/RPS27/RPS16/PDCD11/MTREX/RBFA/NHP2/NAT10/IMP4/ZNF658/DKC1/DDX27/RIOK1/SNU13/TRMT112/NVL/PES1/EXOSC7/WDR36/WDR46/WDR74/RPS17/NPM1/RPL11/RPS7/UTP20/UTP6/MYBBP1A/HEATR1/NOB1/UTP23/DIMT1/NSUN4/FASTKD2/RBIS/EXOSC5/RPL14/GTPBP4/RPS6/GTF3A/EIF2A/NOP10/SDAD1/RPL5/DDX47/RPL27/GNL3L/MRM1/FCF1/SBDS/RPL38/NPM3/WDR3/RRP15/DCAF13/EFL1/DDX31/RPS14/AATF/RPL26/UTP25/MRTO4/PAK1IP1/GTF2H5/RPL35A/UTP14A/RPS24/RPL7/NOL6/WDR12/C1QBP"
