"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"R-HSA-422475","R-HSA-422475","Axon guidance",479,-0.333180650670544,-1.5551346306655,5.72573718866304e-05,0.00173370319001387,0.00148645180128524,2925,"tags=31%, list=19%, signal=26%","PIK3CA/RPS27/ITGB1/SLIT2/RPS16/SRGAP2/ELOC/ROCK1/DCC/RPL30/RPL10A/PSMB6/SRGAP1/PSMA7/PITPNA/RBM8A/PIK3CB/TUBA1C/GAP43/RPL36A/MAP2K1/PSMD6/MAPK1/EFNB3/COL5A1/RPS6KA3/RPS10/PSEN2/CREB1/FRS2/PSMA5/CLASP2/NCSTN/RPL34/AP2B1/COL4A1/SLIT1/GSK3B/ARPC4/RPL36AL/ABLIM1/RPS26/RPS17/PSMD1/RPS3/PRKACB/RPL39/RPL11/SCN1A/RPL9/RPS7/HSPA8/RPL27A/RPS13/TUBB4A/CLASP1/KCNQ3/RHOA/SEMA6A/HSP90AB1/RPS27A/RPS4X/PSMB7/RPS29/GAB1/RPL17/ANK1/CNTN1/RPSA/RHOC/RPS20/NRCAM/RPS6KA2/PAK1/DOK6/RPL14/ARTN/PRKCA/PRKCQ/RPS6/RPS23/COL2A1/RPS18/SEM1/GRB2/PSMB1/PTPRA/PSMA3/EFNA3/SEMA3A/NCAM1/RPL5/COL4A2/NCK2/DLG1/RPL23/TRIO/RASA1/NEO1/ARHGEF7/EGFR/DOCK1/SIAH1/RPL27/SRGAP3/CAP2/PIK3R1/MAGOH/VAV3/RPL38/RPS8/ITGA9/EFNA1/RPL21/NCBP2/ROBO1/RPS14/RAC1/MYL12B/EPHA3/NTN4/RPL26/SEMA5A/RPL37/KALRN/RPL35A/ACTR3/COL4A4/PTK2/MMP2/RPL24/PSEN1/GSPT2/UNC5C/RPS24/SPTB/EPHB1/RPL7/ANK3/RPL22/PLXNA2/SHC3/RPL35/RPS15A/COL9A1/ALCAM/RPL32/SH3KBP1/FYN/CACNB4"
"R-HSA-72766","R-HSA-72766","Translation",286,-0.51887999386871,-2.30891056814883,5.90214247771941e-05,0.00173370319001387,0.00148645180128524,3980,"tags=49%, list=26%, signal=37%","SEC11A/EEF1B2/ETF1/RPL23A/RPS25/RPS12/RPLP2/MRPL2/RPL37A/NARS/EIF3K/VARS2/EPRS/SSR4/EEF1A1/TUFM/HARS/EIF5/EIF4A1/MRPL54/MRPL17/CHCHD1/MRPS9/EIF5B/DAP3/DDOST/MRPL3/MRPL58/RPS27/MRPL22/RPS16/MARS/RPL30/MRPL46/RPL10A/MRPL40/MRPS7/RPL36A/EIF2B3/TRMT112/MRPS12/MRPL20/RPS10/IARS/MRPL33/RPL34/MRPS18B/TARS/RPL36AL/RPS26/RPS17/MRPS10/RPS3/RPL39/RPL11/TSFM/SARS/MRPL30/RPL9/RPS7/PPA2/MRPS28/SSR2/RPL27A/RPS13/KARS/SEC11C/MRPL47/EIF2B5/RPS27A/EIF4A2/RPS4X/EIF2S3/RPS29/MRPL21/RPL17/RPSA/RPN2/RPS20/MRPS21/RPL14/SRPRB/MRPL9/MRPL24/SRP19/RPS6/SSR1/RPS23/MRPL14/RPS18/EIF3E/MRPL44/LARS/RPL5/RPL23/MRPL1/MRPS27/RPL27/MRPL27/MRPL16/MRRF/MRPS31/RPL38/MRPL36/RPS8/MRPS23/MRPS17/RPL21/EIF2B1/RARS/RPS14/SEC61G/NARS2/FARS2/N6AMT1/RPL26/RPL37/RPL35A/EIF3M/MRPL50/MRPS14/MRPL32/MRPL48/MRPL51/EIF3D/RARS2/RPL24/GSPT2/RPS24/RPL7/EIF3H/EEF1E1/PPA1/RPL22/RPL35/RPS15A/MTIF3/RPL32/SEC61B/FARSB"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives",295,-0.404883283878784,-1.80684314275239,5.9028392656868e-05,0.00173370319001387,0.00148645180128524,3145,"tags=32%, list=21%, signal=26%","PSMD7/CTH/RPS27/RPS16/MARS/GLUD1/RPL30/RPL10A/PSMB6/ALDH9A1/SLC25A15/PSMA7/PAPSS1/RPL36A/PSMD6/CPS1/RPS10/TXN2/IARS/PSMA5/GCDH/RPL34/GLDC/RPL36AL/RPS26/RPS17/PSMD1/RPS3/HDC/RPL39/GRHPR/RPL11/SARS/PSAT1/RPL9/RPS7/RPL27A/RPS13/KARS/RPS27A/RPS4X/PSMB7/RPS29/RPL17/RPSA/ALDH18A1/RPS20/RPL14/AUH/RPS6/RPS23/SDS/RPS18/EEFSEC/SEM1/PSMB1/GCSH/DBT/LARS/PSMA3/RPL5/SLC25A21/RPL23/BBOX1/PSTK/RPL27/KYAT3/RPL38/NDUFAB1/ENOPH1/RPS8/RPL21/RARS/SRM/RPS14/FOLH1/RPL26/RPL37/ACAD8/BCAT1/RPL35A/ALDH6A1/ASNS/RPL24/SECISBP2/RPS24/RPL7/EEF1E1/SERINC4/RPL22/GATM/DIO2/RPL35/RPS15A/RPL32/BCKDHA"
"R-HSA-376176","R-HSA-376176","Signaling by ROBO receptors",203,-0.465875020871001,-2.0009541366505,5.96551929845493e-05,0.00173370319001387,0.00148645180128524,3940,"tags=44%, list=26%, signal=33%","ETF1/RPL23A/RPS25/RPS12/RPLP2/CASC3/PSMA4/RPL37A/CDC42/PSME3/PSMA6/PSMD14/PSMD4/PPP3CB/PSMD7/RPS27/SLIT2/RPS16/SRGAP2/ELOC/DCC/RPL30/RPL10A/PSMB6/SRGAP1/PSMA7/RBM8A/RPL36A/PSMD6/RPS10/PSMA5/CLASP2/RPL34/SLIT1/RPL36AL/RPS26/RPS17/PSMD1/RPS3/PRKACB/RPL39/RPL11/RPL9/RPS7/RPL27A/RPS13/CLASP1/RHOA/RPS27A/RPS4X/PSMB7/RPS29/RPL17/RPSA/RPS20/PAK1/RPL14/PRKCA/RPS6/RPS23/RPS18/SEM1/PSMB1/PSMA3/RPL5/NCK2/RPL23/RPL27/SRGAP3/CAP2/MAGOH/RPL38/RPS8/RPL21/NCBP2/ROBO1/RPS14/RAC1/RPL26/RPL37/RPL35A/RPL24/GSPT2/RPS24/RPL7/RPL22/RPL35/RPS15A/RPL32"
"R-HSA-72312","R-HSA-72312","rRNA processing",199,-0.50774648759928,-2.17365493407614,5.98587333892015e-05,0.00173370319001387,0.00148645180128524,3088,"tags=41%, list=20%, signal=33%","RPS27/RPS16/PDCD11/MTREX/ELAC2/RPP38/RPL30/NHP2/RPL10A/NAT10/IMP4/DKC1/RIOK1/SNU13/RPL36A/TRMT112/RPS10/PES1/RPL34/EXOSC7/WDR36/RPL36AL/RPS26/WDR46/RPS17/RPS3/RPL39/RPL11/RPL9/RPS7/UTP20/UTP6/HEATR1/NOB1/DIMT1/NSUN4/RPL27A/RPS13/RPS27A/RPS4X/RPS29/RPL17/RPSA/RPS20/EXOSC5/RPL14/RPS6/RPS23/RPS18/NOP10/RPL5/RPL23/DDX47/RPL27/MRM1/FCF1/RPL38/RPS8/WDR3/RPL21/DCAF13/GNL3/LTV1/RPS14/RPL26/UTP25/RPL37/RPL35A/UTP14A/RPL24/RPS24/RPL7/NOL6/EBNA1BP2/WDR12/RPL22/RPL35/RPS15A/PNO1/RPL32/RPP40"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol",189,-0.518597227732253,-2.20700004451633,5.99089384136113e-05,0.00173370319001387,0.00148645180128524,3088,"tags=41%, list=20%, signal=33%","RPS27/RPS16/PDCD11/MTREX/RPP38/RPL30/NHP2/RPL10A/NAT10/IMP4/DKC1/RIOK1/SNU13/RPL36A/TRMT112/RPS10/PES1/RPL34/EXOSC7/WDR36/RPL36AL/RPS26/WDR46/RPS17/RPS3/RPL39/RPL11/RPL9/RPS7/UTP20/UTP6/HEATR1/NOB1/DIMT1/RPL27A/RPS13/RPS27A/RPS4X/RPS29/RPL17/RPSA/RPS20/EXOSC5/RPL14/RPS6/RPS23/RPS18/NOP10/RPL5/RPL23/DDX47/RPL27/FCF1/RPL38/RPS8/WDR3/RPL21/DCAF13/GNL3/LTV1/RPS14/RPL26/UTP25/RPL37/RPL35A/UTP14A/RPL24/RPS24/RPL7/NOL6/EBNA1BP2/WDR12/RPL22/RPL35/RPS15A/PNO1/RPL32/RPP40"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",179,-0.518494616654108,-2.19268072349186,6.00853211560416e-05,0.00173370319001387,0.00148645180128524,3088,"tags=40%, list=20%, signal=32%","RPS27/RPS16/PDCD11/MTREX/RPP38/RPL30/RPL10A/IMP4/RIOK1/SNU13/RPL36A/RPS10/PES1/RPL34/EXOSC7/WDR36/RPL36AL/RPS26/WDR46/RPS17/RPS3/RPL39/RPL11/RPL9/RPS7/UTP20/UTP6/HEATR1/NOB1/RPL27A/RPS13/RPS27A/RPS4X/RPS29/RPL17/RPSA/RPS20/EXOSC5/RPL14/RPS6/RPS23/RPS18/RPL5/RPL23/DDX47/RPL27/FCF1/RPL38/RPS8/WDR3/RPL21/DCAF13/GNL3/LTV1/RPS14/RPL26/UTP25/RPL37/RPL35A/UTP14A/RPL24/RPS24/RPL7/NOL6/EBNA1BP2/WDR12/RPL22/RPL35/RPS15A/PNO1/RPL32/RPP40"
"R-HSA-9010553","R-HSA-9010553","Regulation of expression of SLITs and ROBOs",161,-0.515681286687637,-2.14999449469178,6.02264514574801e-05,0.00173370319001387,0.00148645180128524,3940,"tags=46%, list=26%, signal=34%","ETF1/RPL23A/RPS25/RPS12/RPLP2/CASC3/PSMA4/RPL37A/PSME3/PSMA6/PSMD14/PSMD4/PSMD7/RPS27/SLIT2/RPS16/ELOC/RPL30/RPL10A/PSMB6/PSMA7/RBM8A/RPL36A/PSMD6/RPS10/PSMA5/RPL34/SLIT1/RPL36AL/RPS26/RPS17/PSMD1/RPS3/RPL39/RPL11/RPL9/RPS7/RPL27A/RPS13/RPS27A/RPS4X/PSMB7/RPS29/RPL17/RPSA/RPS20/RPL14/RPS6/RPS23/RPS18/SEM1/PSMB1/PSMA3/RPL5/RPL23/RPL27/MAGOH/RPL38/RPS8/RPL21/NCBP2/ROBO1/RPS14/RPL26/RPL37/RPL35A/RPL24/GSPT2/RPS24/RPL7/RPL22/RPL35/RPS15A/RPL32"
"R-HSA-168255","R-HSA-168255","Influenza Life Cycle",139,-0.439298313380063,-1.79497648355303,6.09979260705136e-05,0.00173370319001387,0.00148645180128524,3116,"tags=40%, list=20%, signal=32%","IPO5/RPS27/POLR2G/RPS16/GRSF1/GTF2F2/RPL30/RPL10A/RPL36A/SEC13/POLR2K/RPS10/RPL34/RPL36AL/RPS26/RPS17/RPS3/SEH1L/RPL39/RPL11/RPL9/RPS7/RPL27A/RPS13/RPS27A/RPS4X/RPS29/RPL17/RPSA/RPS20/RPL14/RPS6/RPS23/RPS18/RPL5/RPL23/RPL27/RPL38/RPS8/RPL21/RPS14/RPL26/RPL37/CANX/RPL35A/NUP42/POLR2F/RPL24/RPS24/RPL7/RPL22/KPNA1/RPL35/RPS15A/RPL32"
"R-HSA-163200","R-HSA-163200","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",122,-0.464324961563519,-1.86464074551538,6.10873549175321e-05,0.00173370319001387,0.00148645180128524,3208,"tags=39%, list=21%, signal=31%","COX16/ACAD9/COX4I1/ATP5PO/ATP5F1E/UQCRB/CYTB/TMEM126B/NDUFB4/NDUFAF1/ATP5F1C/COX14/ATP5F1A/NDUFB3/NDUFAF6/ATP5MG/SCO1/NDUFAF5/ATP5MC2/NDUFA1/UQCRC2/TRAP1/ETFA/UQCRH/NDUFS2/ATP5MC1/SLC25A14/NUBPL/SDHB/NDUFAB1/NDUFB10/ATP5MF/NDUFA4/NDUFB5/COX6C/ATP5PF/NDUFV2/UQCRFS1/TIMMDC1/COX7C/NDUFAF4/NDUFS5/ATP5PD/NDUFS4/ETFDH/COX7B/NDUFB1"
