"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic",489,-0.531471312688182,-1.97037650400164,4.46149727848666e-05,0.00478498705444918,0.00395487345941798,2636,"tags=42%, list=18%, signal=35%","NUP214/MASTL/ODF2/AJUBA/HAUS1/E2F2/CDC25A/CABLES1/CCND2/RBBP4/CENPC/NUP88/CENPO/HAUS7/GOLGA2/CENPQ/CDC7/PCNT/ITGB3BP/MAPRE1/CTDNEP1/FKBPL/UBA52/PRIM1/ESCO1/H2AFV/MAPK1/ERCC6L/HAUS3/LPIN2/RB1/ESPL1/PPP1R12B/TPX2/LIN54/ZWILCH/BUB3/HAUS4/GINS3/PPP1CC/H2AFJ/LIG1/SET/MZT1/NDEL1/HAUS6/POLA2/RFC1/NCAPD3/PCNA/SKA1/HAUS5/CCNE1/WAPL/KMT5A/NCAPH/ANAPC1/ORC3/GSK3B/SPC25/TUBA1B/ZWINT/SFI1/MIS12/POLD3/NEDD1/SKA2/CNTRL/STAG2/BORA/SKP2/CCNB1/CENPK/CDCA5/NUP205/CDKN2C/FBXW11/CLIP1/PPP2R5E/MAD1L1/RBL2/AURKA/SGO1/NME7/DBF4/YWHAE/AHCTF1/GORASP2/CEP78/CENPP/CSNK2A1/FOXM1/AURKB/JAK2/CENPA/CDKN2D/CENPJ/RPS27/RPA1/AKT3/TMPO/CDK5RAP2/FBXO5/NUP98/TUBGCP3/MYBL2/TPR/PCM1/NUP54/NUP50/PDS5A/ALMS1/NUP155/SPDL1/LEMD3/CDK2/NEK2/PTTG1/RFC2/WEE1/NUP58/CENPU/CCNB2/MAD2L1/TOP2A/NUP85/POLE3/RFC4/CEP192/RPA2/SMC3/DSN1/PPP1R12A/CEP152/NDC80/BIRC5/LPIN1/LEMD2/NCAPG/PPP2R5A/NUF2/POLE2/CENPI/KIF2C/E2F1/NIPBL/POLE/SPC24/SMC2/SGO2/MCM5/KIF23/CDC20/RAD21/GTSE1/MCM6/NCAPG2/DHFR/MCM2/GINS2/CDC6/RAB2A/CCNE2/H2AFZ/PLK4/CDC45/PRIM2/TUBB/CKAP5/BUB1/XPO1/TUBB2B/FBXL7/NCAPD2/NUP107/NUP160/RBL1/RFC5/CENPF/KIF18A/KNTC1/NUP153/CEP135/KNL1/CCNA2/TAOK1/MCM8/LMNB1/MCM4/NEK6/NDC1/MCM3/CDCA8/CDK6/BUB1B/PLK1/SMC4/PDS5B/MCM7/NUP210/KIF20A/CEP63/STAG1/CENPE/POLA1/PRKCA"
"R-HSA-68886","R-HSA-68886","M Phase",351,-0.535286050653425,-1.93409964190736,4.66831613836889e-05,0.00478498705444918,0.00395487345941798,2553,"tags=39%, list=18%, signal=33%","CENPC/NUP88/CENPO/HAUS7/GOLGA2/CENPQ/PCNT/ITGB3BP/MAPRE1/CTDNEP1/UBA52/H2AFV/MAPK1/ERCC6L/HAUS3/LPIN2/RB1/ESPL1/ZWILCH/BUB3/HAUS4/PPP1CC/H2AFJ/SET/MZT1/NDEL1/HAUS6/NCAPD3/SKA1/HAUS5/WAPL/KMT5A/NCAPH/ANAPC1/SPC25/TUBA1B/ZWINT/SFI1/MIS12/NEDD1/SKA2/CNTRL/STAG2/CCNB1/CENPK/CDCA5/NUP205/CLIP1/PPP2R5E/MAD1L1/SGO1/NME7/YWHAE/AHCTF1/GORASP2/CEP78/CENPP/CSNK2A1/AURKB/CENPA/CENPJ/RPS27/TMPO/CDK5RAP2/FBXO5/NUP98/TUBGCP3/TPR/PCM1/NUP54/NUP50/PDS5A/ALMS1/NUP155/SPDL1/LEMD3/NEK2/PTTG1/NUP58/CENPU/CCNB2/MAD2L1/NUP85/CEP192/SMC3/DSN1/CEP152/NDC80/BIRC5/LPIN1/LEMD2/NCAPG/PPP2R5A/NUF2/CENPI/KIF2C/NIPBL/SPC24/SMC2/SGO2/KIF23/CDC20/RAD21/NCAPG2/RAB2A/H2AFZ/PLK4/TUBB/CKAP5/BUB1/XPO1/TUBB2B/NCAPD2/NUP107/NUP160/CENPF/KIF18A/KNTC1/NUP153/CEP135/KNL1/TAOK1/LMNB1/NEK6/NDC1/CDCA8/BUB1B/PLK1/SMC4/PDS5B/NUP210/KIF20A/CEP63/STAG1/CENPE/PRKCA"
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints",267,-0.495393407605331,-1.74561411931386,4.82718671558216e-05,0.00478498705444918,0.00395487345941798,1770,"tags=31%, list=12%, signal=28%","SKA1/CCNE1/ANAPC1/ORC3/WRN/SPC25/ZWINT/MIS12/SKA2/MDC1/CCNB1/CENPK/CHEK1/RNF168/CLIP1/PPP2R5E/MAD1L1/RMI2/SGO1/DBF4/YWHAE/AHCTF1/CENPP/AURKB/CENPA/RPS27/RPA1/NUP98/RBBP8/RMI1/SPDL1/CDK2/RFC2/WEE1/CENPU/CCNB2/MAD2L1/EXO1/NUP85/RFC4/RPA2/DSN1/NDC80/BIRC5/PPP2R5A/NUF2/CENPI/KIF2C/TOPBP1/COP1/SPC24/SGO2/MCM5/CDC20/GTSE1/MCM6/MCM2/CDC6/CCNE2/BARD1/CDC45/BRCA1/CKAP5/BUB1/XPO1/NUP107/NUP160/BRIP1/RFC5/CENPF/KIF18A/KNTC1/KNL1/CCNA2/TAOK1/MCM8/MCM4/NSD2/MCM3/CDCA8/BUB1B/PLK1/MCM7/CENPE"
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA",240,-0.553948117758845,-1.9326753248508,4.86736432221952e-05,0.00478498705444918,0.00395487345941798,2875,"tags=41%, list=20%, signal=34%","YBX1/NUP93/LSM8/SYF2/HNRNPA2B1/NUP214/HNRNPF/DDX46/PTBP1/WBP4/RNPC3/SNW1/DDX39B/SRSF3/NUP88/MTREX/SRSF10/PRPF6/SF3B2/CPSF3/SRSF4/SRSF7/PCF11/CDC40/SNRNP200/NXT1/SRRM2/PHF5A/HNRNPK/POLR2B/DDX39A/HNRNPC/U2SURP/RBMX/NXF1/AQR/SNRPA1/CPSF7/POLR2J/PRPF8/CASC3/SRSF9/MAGOHB/PDCD7/RBM22/SRSF2/SRRT/NUP205/CTNNBL1/SNRPD3/CWC15/WBP11/SNRPA/RNPS1/TRA2B/SF3B1/HNRNPA3/HNRNPA1/CWC22/THOC1/NUP98/PRPF3/TPR/HNRNPUL1/THOC3/PAPOLA/NUP54/NUP50/PCBP2/PPIH/NUP155/LSM6/HNRNPU/NUDT21/NUP58/U2AF1/PPWD1/NUP85/ALYREF/ZC3H11A/RBM17/HNRNPH1/CWC27/LSM3/SRSF5/BUD31/PRPF38A/THOC2/CWC25/SRRM1/NUP107/NUP160/SRSF1/HNRNPR/HNRNPD/NUP153/DHX15/NDC1/NUP210"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization",202,-0.560401401411309,-1.91770359131626,4.97289770749416e-05,0.00478498705444918,0.00395487345941798,1419,"tags=28%, list=10%, signal=26%","DAG1/JAM2/ACTN1/TIMP2/COLGALT2/CTSB/PPIB/LAMB1/COL5A2/ADAM17/COL23A1/JAM3/ADAM9/MMP16/P4HA2/COL4A1/LRP4/P4HA1/SERPINH1/LAMA4/FBN1/CASK/ITGA1/PDGFA/ITGB1/PLOD2/P4HB/COL22A1/SH3PXD2A/THBS1/EMILIN2/DDR2/LAMC1/COL4A2/NCAM1/SERPINE1/COL5A1/FBN2/ADAM10/SDC2/MMP14/NID1/FN1/LOXL2/DMD/ADAMTS14/ADAMTS3/PRKCA/ITGB3/ITGA3/COL5A3/TNC/APP/COL15A1/ADAM12/COL19A1/A2M"
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase",193,-0.61564571448687,-2.0935380893844,5.01529665479713e-05,0.00478498705444918,0.00395487345941798,2553,"tags=50%, list=18%, signal=42%","CENPC/CENPO/HAUS7/CENPQ/PCNT/ITGB3BP/MAPRE1/ERCC6L/HAUS3/ZWILCH/BUB3/HAUS4/PPP1CC/MZT1/NDEL1/HAUS6/SKA1/HAUS5/WAPL/NCAPH/SPC25/TUBA1B/ZWINT/SFI1/MIS12/NEDD1/SKA2/CNTRL/STAG2/CCNB1/CENPK/CDCA5/CLIP1/PPP2R5E/MAD1L1/SGO1/NME7/YWHAE/AHCTF1/CEP78/CENPP/CSNK2A1/AURKB/CENPA/CENPJ/RPS27/CDK5RAP2/NUP98/TUBGCP3/PCM1/PDS5A/ALMS1/SPDL1/NEK2/CENPU/CCNB2/MAD2L1/NUP85/CEP192/SMC3/DSN1/CEP152/NDC80/BIRC5/NCAPG/PPP2R5A/NUF2/CENPI/KIF2C/SPC24/SMC2/SGO2/CDC20/RAD21/PLK4/TUBB/CKAP5/BUB1/XPO1/TUBB2B/NCAPD2/NUP107/NUP160/CENPF/KIF18A/KNTC1/CEP135/KNL1/TAOK1/CDCA8/BUB1B/PLK1/SMC4/PDS5B/CEP63/STAG1/CENPE"
"R-HSA-2555396","R-HSA-2555396","Mitotic Metaphase and Anaphase",193,-0.537411533205093,-1.8274983289327,5.01529665479713e-05,0.00478498705444918,0.00395487345941798,1770,"tags=38%, list=12%, signal=34%","CENPC/CENPO/CENPQ/ITGB3BP/MAPRE1/UBA52/ERCC6L/ESPL1/ZWILCH/BUB3/PPP1CC/NDEL1/SKA1/WAPL/ANAPC1/SPC25/TUBA1B/ZWINT/MIS12/SKA2/STAG2/CENPK/CDCA5/CLIP1/PPP2R5E/MAD1L1/SGO1/AHCTF1/CENPP/AURKB/CENPA/RPS27/TMPO/FBXO5/NUP98/PDS5A/SPDL1/LEMD3/PTTG1/CENPU/MAD2L1/NUP85/SMC3/DSN1/NDC80/BIRC5/LEMD2/PPP2R5A/NUF2/CENPI/KIF2C/SPC24/SGO2/CDC20/RAD21/CKAP5/BUB1/XPO1/TUBB2B/NUP107/NUP160/CENPF/KIF18A/KNTC1/KNL1/TAOK1/LMNB1/CDCA8/BUB1B/PLK1/PDS5B/STAG1/CENPE"
"R-HSA-68882","R-HSA-68882","Mitotic Anaphase",192,-0.534738067969072,-1.81711565668403,5.02083647135613e-05,0.00478498705444918,0.00395487345941798,1770,"tags=38%, list=12%, signal=33%","CENPC/CENPO/CENPQ/ITGB3BP/MAPRE1/UBA52/ERCC6L/ESPL1/ZWILCH/BUB3/PPP1CC/NDEL1/SKA1/WAPL/ANAPC1/SPC25/TUBA1B/ZWINT/MIS12/SKA2/STAG2/CENPK/CDCA5/CLIP1/PPP2R5E/MAD1L1/SGO1/AHCTF1/CENPP/AURKB/CENPA/RPS27/TMPO/NUP98/PDS5A/SPDL1/LEMD3/PTTG1/CENPU/MAD2L1/NUP85/SMC3/DSN1/NDC80/BIRC5/LEMD2/PPP2R5A/NUF2/CENPI/KIF2C/SPC24/SGO2/CDC20/RAD21/CKAP5/BUB1/XPO1/TUBB2B/NUP107/NUP160/CENPF/KIF18A/KNTC1/KNL1/TAOK1/LMNB1/CDCA8/BUB1B/PLK1/PDS5B/STAG1/CENPE"
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins",132,-0.602063010768455,-1.95770908052427,5.24493863421798e-05,0.00478498705444918,0.00395487345941798,2553,"tags=49%, list=18%, signal=41%","CENPC/MRTFA/CENPO/CENPQ/ITGB3BP/MAPRE1/RHOA/ERCC6L/ZWILCH/RAC1/BUB3/PPP1CC/SRF/NDEL1/SKA1/SPC25/TUBA1B/ZWINT/MIS12/SKA2/CENPK/CLIP1/PPP2R5E/MAD1L1/SGO1/AHCTF1/CENPP/AURKB/CENPA/RPS27/NUP98/SRGAP2/SPDL1/CENPU/MAD2L1/NUP85/DSN1/NDC80/BIRC5/PPP2R5A/NUF2/CENPI/KIF2C/SPC24/SGO2/CDC20/ITGB1/CKAP5/DIAPH3/BUB1/XPO1/TUBB2B/NUP107/NUP160/CENPF/KIF18A/KNTC1/KNL1/TAOK1/CDCA8/BUB1B/PLK1/CENPE/FMNL2/DIAPH2"
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion",119,-0.635322005233354,-2.03785621690373,5.30307047780665e-05,0.00478498705444918,0.00395487345941798,2102,"tags=55%, list=15%, signal=48%","CENPC/CENPO/CENPQ/ITGB3BP/MAPRE1/ERCC6L/ZWILCH/BUB3/PPP1CC/NDEL1/SKA1/WAPL/SPC25/TUBA1B/ZWINT/MIS12/SKA2/STAG2/CCNB1/CENPK/CDCA5/CLIP1/PPP2R5E/MAD1L1/SGO1/AHCTF1/CENPP/AURKB/CENPA/RPS27/NUP98/PDS5A/SPDL1/CENPU/CCNB2/MAD2L1/NUP85/SMC3/DSN1/NDC80/BIRC5/PPP2R5A/NUF2/CENPI/KIF2C/SPC24/SGO2/CDC20/RAD21/CKAP5/BUB1/XPO1/TUBB2B/NUP107/NUP160/CENPF/KIF18A/KNTC1/KNL1/TAOK1/CDCA8/BUB1B/PLK1/PDS5B/STAG1/CENPE"
