"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation",496,0.389501532837992,1.5100051470762,3.4435261707989e-05,0.00703997475503829,0.00627183036106376,2872,"tags=25%, list=19%, signal=21%","ARHGDIA/DVL1/MEGF8/CDH4/SCRIB/LAMA5/GPC1/LLGL1/TUBB3/MYH9/C12orf57/EPHB3/SPTBN2/TWF2/ANAPC2/LIMK1/NTRK1/ADGRB1/AXL/NECTIN1/SLC9A3R1/TRIOBP/ACTN4/CNP/MAPK8IP2/L1CAM/STK11/SIPA1L3/FERMT3/NSMF/OBSL1/CELSR2/RTN4R/MARK2/ARHGAP33/LAMB2/SEMA3B/ITPKA/PLXNA3/TAOK2/NTN1/GLI2/TBCD/PTPRS/IRS2/RAP1GAP/BRSK2/COL18A1/ROBO3/MICALL2/UNC5A/STK25/NIBAN2/FLNA/TYRO3/DBN1/SPTBN4/RET/EVL/MINK1/NUMBL/ARHGAP35/MAPK3/UNC13D/CHRNB2/LHX2/BAIAP2/ZFYVE27/SRC/DAG1/FLNB/CNTN2/NRP2/DNM2/PDLIM7/APBB1/METRN/FBXO31/UNC5B/SRCIN1/MDK/EPHA2/CUL7/ADARB1/KIF13B/SCN1B/BMP7/OLFM1/PREX1/NTRK3/UNK/TUBB2B/ACTN1/EFNB3/TAL1/SEMA6C/EP300/DPYSL2/VAX2/LINGO1/SPTBN1/TRIM46/MAPT/DPYSL5/ABL1/ROBO1/LRP1/RAC3/CRMP1/COBL/APOE/VASP/ARC/CTTN/CYFIP1/FBXW8/TIAM1/NBEAL2/DLX5/ITGB1BP1/NFATC4/BDNF/DKK1/SLIT1"
"GO:0098657","GO:0098657","import into cell",487,0.411609412948165,1.59478554346275,3.44684957948435e-05,0.00703997475503829,0.00627183036106376,2696,"tags=25%, list=17%, signal=22%","PIK3R2/SCRIB/HCN2/LRP3/DGKQ/LRP5/MYH9/ATP1A3/NR1H2/TNK2/CLN3/ACTG1/LRSAM1/PIP5K1C/SH3GL1/RAMP1/EPN1/LIMK1/GAK/ABCA7/AP2A1/CLTCL1/CSK/MRC2/ADGRB1/AXL/TMEM175/HSPG2/ACTN4/CD151/ZFYVE9/SPHK1/SLC9A1/LRPAP1/EHD1/RAPGEF1/LRP10/BIN1/ANKRD13D/HRAS/MYO1C/SLC19A1/GRK2/ADORA1/ELMO3/RABEP2/INPPL1/CD81/TGM2/AP2A2/MYO18A/LMAN2/TOM1/VAV2/DNM1/TYRO3/DYSF/CLIP3/PLD2/ARF1/BCR/ARPC1B/ABR/C4A/MAPKAPK3/HOOK2/HIP1R/TSC2/MAPK3/VPS28/UNC13D/AGT/DENND1A/PLA2G6/BAIAP2/MFGE8/SRC/ARRB1/TRPM4/MICALL1/ACHE/CNTN2/DNM2/PDLIM7/DLL1/TREX1/NEURL1B/AP2S1/KCNH2/PACSIN1/SIRPA/STX1A/APLP1/ACTB/GAS6/PACSIN2/HYOU1/SNX9/SLC29A2/SYT7/SCARF1/GATA2/RIN1/DPYSL2/GRK4/EPN2/LRP12/RUBCN/SLC1A5/ABL1/USP20/LRP1/DGKD/TRIP10/WASF2/APOE/SH3GL2/ITGB2/PLCG2/ARC/CTTN/USP46/CYFIP1/SLC9B2"
"GO:0030029","GO:0030029","actin filament-based process",485,0.402961569158292,1.5609813886507,3.44898944609229e-05,0.00703997475503829,0.00627183036106376,2683,"tags=26%, list=17%, signal=22%","INF2/CORO7/ARHGDIA/LLGL1/ELN/CORO1B/MYH9/FMNL1/WASHC1/ACTG1/MLST8/ARHGEF10L/PIP5K1C/SPTBN2/TWF2/LIMK1/BCAR1/PTK7/SLC9A3R1/TLN1/TRIOBP/ACTN4/CNN2/SLC9A1/INSRR/NCK2/SORBS3/MYO9B/BIN1/FLII/SNTA1/HRAS/MYO1C/OBSL1/PHPT1/ADORA1/ARHGEF18/CAPN10/ITPKA/INPPL1/NPHP4/ALKBH4/PPM1F/SUN2/TAOK2/BRSK2/MYO18A/MICALL2/FLNA/NUAK2/F11R/NISCH/VILL/DBN1/ARF1/SPTBN4/BCR/ARPC1B/ABR/ITGB5/FGD3/EVL/ARAP1/MINK1/HIP1R/ARHGAP35/KLHL17/BAIAP2/SRC/ARRB1/TRPM4/FLNB/DAPK3/PDLIM7/KPTN/ASAP3/KCNH2/PACSIN1/RAPGEF3/ACTB/MDK/SCN2B/NAA80/KIAA1211/PACSIN2/S1PR2/SCN1B/SNX9/ARHGEF17/PREX1/NTRK3/MRTFA/NF2/ADD2/ZYX/MICAL1/FSCN1/ACTN1/SCN4B/ARPIN/CIT/MSRB1/SPIRE2/PDGFRB/SPTBN1/VPS4A/PXN/CACNA1G/FHOD1/KCTD13/ABL1/BAG4/SIX4/INPP5K/LRP1/TRIP10/RAC3/SH3PXD2B/COBL/WASF2/MICAL3/VASP/CTTN/CYFIP1"
"GO:0070848","GO:0070848","response to growth factor",485,0.40203724813215,1.55740077940808,3.44898944609229e-05,0.00703997475503829,0.00627183036106376,3048,"tags=27%, list=20%, signal=23%","EEF2/MEGF8/GPC1/HSPA1A/AMH/LTBP4/MTSS2/CORO1B/FKBP8/GIPC1/FAM20C/POLR2L/PML/TWF2/HYAL2/BCAR1/NTRK1/NOTCH1/FURIN/FRS3/COL4A2/HSPB1/COL1A1/FSTL3/ZFYVE9/SPHK1/CHRD/NUMA1/RAB35/FLRT1/POLR2E/STK11/EHD1/RAPGEF1/GTF2F1/BCL9L/FLT4/ZBTB7A/DAB2IP/MYO1C/COL2A1/ARHGEF18/GSTP1/ITGA3/FLCN/AKT1/SKI/NIBAN2/F11R/PRKD2/STUB1/HTRA2/ITGB5/FGFRL1/LDLRAD4/ENG/FGF1/MAPK3/PARD6A/AGT/BAIAP2/ZFYVE27/PTBP1/MYC/SRC/TAB1/LGMN/MICALL1/FGFR1/NRP2/DNM2/DLL1/HGS/FZD1/AKT1S1/SMAD7/EPHA2/GAS6/CDC34/PIN1/BMP7/MEN1/PTPRK/CREBBP/EID2/NTRK3/JCAD/FIBP/E2F1/ZYX/FNDC4/CADM4/EP300/SLC33A1/EPN2/TP53/RPL8/PDGFRB/PXN/FUZ/CDKN2B/CLDN5/KCNC1/MAPT/MAP2K3/ABL1/POLR2A/ROBO1/BAG4/INPP5K/NBL1/SH3GL2/CYFIP1/HAP1/FBN1/DLX5/EHD4/SPRY2/SKOR2/ITGB1BP1/CAD/ADGRA2/BDNF/DKK1/GOT1/INSR/TGFBR3/DKK3/RACK1/VEGFC/ERBB2/TGFB1I1/POLR2D"
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",481,0.413980950461046,1.60315120531041,3.45089378148941e-05,0.00703997475503829,0.00627183036106376,3318,"tags=32%, list=21%, signal=26%","PIK3R2/ATP6V0E2/CSPG4/GPC1/MAPK11/DGKQ/GIT1/SHC2/EPHB4/EPHB3/FAM20C/ACTG1/RNF126/POLR2L/EPN1/BCAR1/AP2A1/NTRK1/AXL/FRS3/MST1/SLC9A3R1/HSPB1/IRS1/INSRR/ENHO/FLRT1/POLR2E/NCK2/RAPGEF1/GTF2F1/FLT4/IGF1R/DAB2IP/HRAS/MYO1C/ADORA1/ATP6V0C/MYORG/SREBF1/DDR1/IGFBP2/AP2A2/ZBTB7B/RHBDF1/AKT1/IRS2/NIBAN2/VAV2/DNM1/MVP/PRKD2/STUB1/SH2B1/SHKBP1/PDK2/EFNA2/VEGFB/BCR/ARPC1B/RET/GIGYF1/IGFBP4/NRG4/AKT2/ARAP1/FGFRL1/MAPKAPK3/HIP1R/FGF1/TSC2/MAPK3/AGT/BAIAP2/ZFYVE27/PTBP1/SRC/LGMN/ZGPAT/FGFR1/NRP2/DLL1/CHMP6/AP2S1/COL4A1/HGS/GPER1/AKT1S1/GNAI2/ACTB/EPHA2/NRG2/PTPN18/CCND3/NTRK3/JCAD/AFAP1L2/EFNB1/FIBP/MVB12A/EPHB6/EFNB3/CADM4/SIK2/EPN2/MVB12B/PDGFRB/CDC37/PXN/FUZ/ABL1/ATP6V1B1/ANKS1A/POLR2A/ROBO1/INPP5K/LRP1/DGKD/WASF2/SH3GL2/ATP6V1A/STAM/CYFIP1/TIAM1/HAP1/ATP6V0A2/ATP6V0B/ATP6V0A1/SPRY2/ATP6V1F/ADGRA2/NFATC4/BDNF/LRIG2/INSR/STXBP4/ATP6V1H/VEGFC/ERBB2/ATP6V0D1/PLAUR/POLR2D/NGFR/ELMO1/STAT5B/SH2B2/KDR/SHB/AP2B1/NDRG4/SLC2A8/CDK4/EPHA1/FSTL4/ATP6V1E2/ATP6AP1"
"GO:0032990","GO:0032990","cell part morphogenesis",474,0.399874729249971,1.54794331189466,3.45268100680178e-05,0.00703997475503829,0.00627183036106376,2728,"tags=24%, list=18%, signal=21%","ARHGDIA/DVL1/MEGF8/CDH4/GPC1/LLGL1/MAP1S/TUBB3/CORO1B/C12orf57/EPHB3/PLXNA1/SPTBN2/TWF2/ANAPC2/LIMK1/NTRK1/ADGRB1/NECTIN1/CNP/MAPK8IP2/BAX/FLRT1/L1CAM/STK11/PLXNB1/DAB2IP/NSMF/OBSL1/CELSR2/RTN4R/MARK2/ARHGAP33/LAMB2/SEMA3B/ITPKA/DDR1/PLXNA3/TAOK2/NTN1/CNTNAP1/GLI2/PTPRS/IRS2/DVL2/RAP1GAP/BRSK2/ROBO3/UNC5A/STK25/NIBAN2/DBN1/SPTBN4/RET/CPNE5/EVL/MINK1/NUMBL/NECTIN2/ARHGAP35/MAPK3/CHRNB2/LHX2/BAIAP2/ZFYVE27/SRC/DAG1/CNTN2/NRP2/DNM2/PDLIM7/APBB1/METRN/DPYSL4/PACSIN1/FBXO31/UNC5B/SRCIN1/MDK/CUL7/PACSIN2/ADARB1/KIF13B/SCN1B/BMP7/KIRREL3/OLFM1/NTRK3/TUBB2B/EFNB3/SEMA6C/NDUFS6/DPYSL2/ARPIN/VAX2/LINGO1/SPTBN1/TRIM46/MAPT/DPYSL5/ABL1/ROBO1/LRP1/CRMP1/COBL/NBL1/WASF2/APOE/SH3GL2/VASP/ARC/CTTN/CYFIP1/FBXW8/TIAM1/CACNG7"
"GO:0071363","GO:0071363","cellular response to growth factor stimulus",466,0.407093612990476,1.57479181483847,3.45506685554365e-05,0.00703997475503829,0.00627183036106376,3048,"tags=27%, list=20%, signal=23%","EEF2/MEGF8/GPC1/HSPA1A/AMH/LTBP4/MTSS2/CORO1B/FKBP8/GIPC1/FAM20C/POLR2L/PML/TWF2/HYAL2/BCAR1/NTRK1/NOTCH1/FURIN/FRS3/COL4A2/HSPB1/COL1A1/FSTL3/ZFYVE9/SPHK1/CHRD/NUMA1/RAB35/FLRT1/POLR2E/STK11/EHD1/RAPGEF1/GTF2F1/BCL9L/FLT4/ZBTB7A/DAB2IP/MYO1C/COL2A1/ARHGEF18/GSTP1/ITGA3/FLCN/AKT1/SKI/NIBAN2/F11R/PRKD2/STUB1/HTRA2/ITGB5/FGFRL1/LDLRAD4/ENG/FGF1/MAPK3/PARD6A/AGT/BAIAP2/ZFYVE27/PTBP1/SRC/TAB1/LGMN/MICALL1/FGFR1/NRP2/DNM2/DLL1/HGS/FZD1/AKT1S1/SMAD7/GAS6/PIN1/BMP7/MEN1/PTPRK/CREBBP/EID2/NTRK3/JCAD/FIBP/E2F1/ZYX/CADM4/EP300/SLC33A1/EPN2/TP53/RPL8/PDGFRB/PXN/FUZ/CDKN2B/CLDN5/MAPT/MAP2K3/ABL1/POLR2A/ROBO1/BAG4/INPP5K/NBL1/SH3GL2/CYFIP1/HAP1/FBN1/DLX5/EHD4/SPRY2/SKOR2/ITGB1BP1/CAD/ADGRA2/BDNF/DKK1/GOT1/INSR/TGFBR3/DKK3/RACK1/VEGFC/ERBB2/TGFB1I1/POLR2D"
"GO:0098609","GO:0098609","cell-cell adhesion",462,0.420359328580661,1.62504949763264,3.46032734696702e-05,0.00703997475503829,0.00627183036106376,2561,"tags=25%, list=17%, signal=22%","CDH4/SCRIB/MYH9/PKD1/PCDHA4/CD276/EPHB3/PLXNB2/IRAK1/ACTG1/PIP5K1C/BAD/PLXNB3/CSK/PAK4/AP3D1/NECTIN1/TLN1/HSPB1/SDK2/FSTL3/CLSTN3/CDC42EP1/NCK2/RAPGEF1/LRFN4/NRXN2/SCARF2/PTPN23/MDGA1/FERMT3/PTPRF/PIEZO1/SART1/CELSR2/CDH24/PLEKHA7/CCN3/CCDC88B/CD70/CD81/NPHP4/IGFBP2/PPM1F/NTN1/ZBTB7B/DLG5/GLI2/AKT1/PTPRS/PCDH1/CERCAM/ARVCF/PCDHGB5/FLNA/HLX/TYRO3/RET/IGSF9B/ITGB5/FGFRL1/MINK1/PRDX2/IL12A/LRFN3/NECTIN2/ITPKB/FLOT2/PODXL2/BAIAP2/SRC/MAD1L1/DTX1/ADGRL1/MEGF11/FBLIM1/COL14A1/HLA-DMB/KIFC3/TBX21/SIRPA/CDH1/CAMSAP3/SMAD7/ACTB/MDK/GAS6/STK10/ZMIZ1/BMP7/KIRREL3/NLGN2/MPZ/HLA-E/PTPRU/EFNB1/PCDHGC5/FIBP/PCDHA10/NF2/ADD2/LRRC4/CLSTN1/EFNB3/RASGRP1/RIC8A/PCDHGB6/CLDN5/TSTA3/ABL1/ROBO1/SDK1/C1QTNF1/PCDHGC4/AJUBA/IL4R"
"GO:0048858","GO:0048858","cell projection morphogenesis",457,0.404836503115245,1.56408312649636,3.46332340513957e-05,0.00703997475503829,0.00627183036106376,2728,"tags=25%, list=18%, signal=21%","ARHGDIA/DVL1/MEGF8/CDH4/GPC1/LLGL1/MAP1S/TUBB3/CORO1B/C12orf57/EPHB3/PLXNA1/SPTBN2/TWF2/ANAPC2/LIMK1/NTRK1/ADGRB1/NECTIN1/CNP/MAPK8IP2/FLRT1/L1CAM/STK11/PLXNB1/DAB2IP/NSMF/OBSL1/CELSR2/RTN4R/MARK2/ARHGAP33/LAMB2/SEMA3B/ITPKA/DDR1/PLXNA3/TAOK2/NTN1/CNTNAP1/GLI2/PTPRS/IRS2/DVL2/RAP1GAP/BRSK2/ROBO3/UNC5A/STK25/NIBAN2/DBN1/SPTBN4/RET/CPNE5/EVL/MINK1/NUMBL/ARHGAP35/MAPK3/CHRNB2/LHX2/BAIAP2/ZFYVE27/SRC/DAG1/CNTN2/NRP2/DNM2/PDLIM7/APBB1/METRN/DPYSL4/PACSIN1/FBXO31/UNC5B/SRCIN1/MDK/CUL7/PACSIN2/ADARB1/KIF13B/SCN1B/BMP7/KIRREL3/OLFM1/NTRK3/TUBB2B/EFNB3/SEMA6C/DPYSL2/ARPIN/VAX2/LINGO1/SPTBN1/TRIM46/MAPT/DPYSL5/ABL1/ROBO1/LRP1/CRMP1/COBL/NBL1/WASF2/APOE/SH3GL2/VASP/ARC/CTTN/CYFIP1/FBXW8/TIAM1/CACNG7"
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis",453,0.402932148693639,1.55595035264439,3.46632465596728e-05,0.00703997475503829,0.00627183036106376,2728,"tags=24%, list=18%, signal=21%","ARHGDIA/DVL1/MEGF8/CDH4/GPC1/LLGL1/MAP1S/TUBB3/CORO1B/C12orf57/EPHB3/PLXNA1/SPTBN2/TWF2/ANAPC2/LIMK1/NTRK1/ADGRB1/NECTIN1/CNP/MAPK8IP2/FLRT1/L1CAM/STK11/PLXNB1/DAB2IP/NSMF/OBSL1/CELSR2/RTN4R/MARK2/ARHGAP33/LAMB2/SEMA3B/ITPKA/DDR1/PLXNA3/TAOK2/NTN1/CNTNAP1/GLI2/PTPRS/IRS2/DVL2/RAP1GAP/BRSK2/ROBO3/UNC5A/STK25/NIBAN2/DBN1/SPTBN4/RET/CPNE5/EVL/MINK1/NUMBL/ARHGAP35/MAPK3/CHRNB2/LHX2/BAIAP2/ZFYVE27/SRC/DAG1/CNTN2/NRP2/DNM2/PDLIM7/APBB1/METRN/DPYSL4/PACSIN1/FBXO31/UNC5B/SRCIN1/CUL7/ADARB1/KIF13B/SCN1B/BMP7/KIRREL3/OLFM1/NTRK3/TUBB2B/EFNB3/SEMA6C/DPYSL2/ARPIN/VAX2/LINGO1/SPTBN1/TRIM46/MAPT/DPYSL5/ABL1/ROBO1/LRP1/CRMP1/COBL/NBL1/WASF2/APOE/SH3GL2/VASP/ARC/CTTN/CYFIP1/FBXW8/TIAM1/CACNG7"
