"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0051301","GO:0051301","cell division",496,0.692573925380252,2.29553898544443,4.17693496512259e-05,0.00529510876398843,0.00447153341671796,1184,"tags=28%, list=8%, signal=26%","CENPE/ASPM/CENPF/BUB1/BUB1B/TPX2/KIF23/AURKA/CDCA3/ECT2/CCNB2/ANLN/CCNB1/GPSM2/CCNA2/SMC4/CDC20/KIF14/PRC1/SGO2/NEK6/FAM83D/KIF11/RACGAP1/CDCA8/CKS2/NDC80/RAD21/PTTG1/CDK14/SPAG5/KNTC1/BIRC5/KIF4A/STAG1/CDCA2/KIF2C/KIFC1/KNL1/KIF20B/NCAPD2/TACC3/WWTR1/CENPA/PSRC1/NUSAP1/KIF20A/CEP55/CKAP5/KNSTRN/FGFR1/PLK1/MIS18BP1/NUF2/PRKCE/HNRNPU/CCNF/TOP2A/EPB41L2/SPDL1/NEK2/UBE2S/ESPL1/UBE2C/PTN/SAPCD2/SPTBN1/MAD2L1/NCAPG/CIT/BORA/PARD3/TUBB/INCENP/STMN1/SMC2/PARD3B/AURKB/KLHL13/CNTRL/CKAP2/NCAPH/CDK1/MCMBP/CEP63/ZNF207/SMC3/FBXL7/MYH10/WEE1/TNKS/ZWINT/FBXO5/SGO1/PPP1CB/PDS5B/MAP4/HMGA2/PPP1CC/RBL2/CCND2/CNTROB/CDC25C/CCNG2/ERCC6L/NUMA1/TTC28/CDK6/CDC6/TACC1/BIRC6/MASTL/FIGN/CALM3/CDK2/BUB3/RAB11FIP4/SKA2/TPR/CENPJ/USP16/USP9X/LRRCC1/CCNY/TUBA1B/CDC7/NCOA3/RAN/CKS1B/POGZ/ANAPC15/OIP5/HAUS8/SPC25/RACK1/HAUS1/NCAPG2"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",418,0.603825202519982,1.97354827481592,4.29627083691356e-05,0.00529510876398843,0.00447153341671796,1662,"tags=29%, list=11%, signal=27%","CENPE/ASPM/TPX2/KIF23/AURKA/CCNB1/GPSM2/CDC20/EPHA3/KIF18A/GAS2L3/PRC1/NEK6/TTK/KIF11/RACGAP1/SUN2/NDC80/SPAG5/MAP2/KIF4A/STAG1/KIF2C/KIFC1/TACC3/PLK4/DLG1/CENPA/PSRC1/NUSAP1/KIF20A/CKAP5/KNSTRN/PLK1/HNRNPU/CCNF/SPDL1/DISC1/NEK2/XPO1/ESPL1/GAPDH/SAPCD2/ROCK2/MAD2L1/BORA/PTK2/TUBB/STMN1/AURKB/CKAP2/CEP135/CNTLN/ODF2/CDK1/CEP63/ARHGEF10/ZNF207/SMC3/BICD1/WEE1/TNKS/PPP1R12A/CEP152/FER/FBXO5/SGO1/ATRX/MAP4/CNTROB/ULK4/CRYAB/SYNE2/NUMA1/PIBF1/PCNT/TACC1/FIGN/CDK2/STIL/DYRK1A/SDCCAG8/TAOK1/SKA2/RANBP9/TPR/KPNB1/CENPJ/CHEK1/BRCA1/TUBGCP3/CCDC13/MAPT/RAN/CEP70/CEP350/HAUS8/SPC25/HAUS1/CHORDC1/TUBGCP5/MYBL2/NEK7/SETD2/STAG2/SRGAP2/PKD1/NUBP1/SUN1/XRCC2/DOCK7/GOLGA2/CEP192/BCAS3/TTC26/CDK5RAP2/SPICE1/KIF18B/RAC1/CEP97/CAMSAP2"
"GO:0051656","GO:0051656","establishment of organelle localization",374,0.542604848292212,1.75814901760691,4.36147941381717e-05,0.00529510876398843,0.00447153341671796,1512,"tags=19%, list=10%, signal=17%","CENPE/CENPF/DLGAP5/EXOC4/KIF23/CCNB1/SLIT1/GPSM2/KIF18A/KIF14/FAM83D/CDCA8/STXBP5L/SUN2/NDC80/SPAG5/CADPS2/MAP2/KIF2C/KIFC1/NLGN1/DLG1/CENPA/PSRC1/NUSAP1/PLK1/HNRNPU/SPDL1/XPO1/ESPL1/SAPCD2/MAD2L1/PTK2/KIF22/SHROOM2/FMR1/TRAPPC9/LMAN1/BICD1/MYH10/FNBP1L/GRIA1/MAP4/IL13RA2/SEC23A/VAMP2/SYNE2/NUMA1/PIBF1/SEC24D/CALM3/TMED10/PRKN/KPNB1/SEPTIN5/MAPT/RAN/STX1B/KIF5B/OPA1/CENPQ/AP3B1/CD59/ADCY1/CLN3/SUN1/DOCK7/GOLGA2/ANKRD28/ARHGAP21/CSPG5"
"GO:0048285","GO:0048285","organelle fission",316,0.757686185041764,2.42164155595386,4.46508305054474e-05,0.00529510876398843,0.00447153341671796,1131,"tags=28%, list=7%, signal=26%","CENPE/MKI67/ASPM/CENPF/DLGAP5/BUB1B/TPX2/KIF23/AURKA/ANLN/CCNB1/SMC4/CDC20/KIF18A/KIF14/PRC1/SGO2/NEK6/TTK/KIF11/RACGAP1/CDCA8/CKS2/PDGFRB/NDC80/RAD21/SPAG5/KNTC1/KIF4A/STAG1/KIF2C/KIFC1/KIF20B/NCAPD2/TACC3/PSRC1/NUSAP1/KNSTRN/PLK1/HNRNPU/PHIP/TOP2A/SPDL1/NEK2/UBE2S/ESPL1/UBE2C/MAD2L1/NCAPG/BORA/INCENP/SMC2/NIPBL/AURKB/KIF22/CALR/CDC27/NCAPH/AKAP8/ARHGEF10/ZNF207/SMC3/NDC1/TNKS/ZWINT/TMEM135/FBXO5/SGO1/INSR/PDS5B/ATRX/CDC25C/NUMA1/PIBF1/CDC6/MASTL/BUB3/FANCM/TPR/PRKN/KPNB1/USP16/BNIP3/CHEK1/MAPT/RAN/POGZ/ANAPC15"
"GO:0033044","GO:0033044","regulation of chromosome organization",279,0.669172016772341,2.11542660900307,4.53350258409647e-05,0.00529510876398843,0.00447153341671796,1532,"tags=27%, list=10%, signal=24%","CENPE/MKI67/CENPF/DLGAP5/BUB1/BUB1B/CCNB1/CDC20/NEK6/PIF1/TTK/NDC80/RAD21/PHF19/TACC3/HNRNPA2B1/PLK1/HNRNPU/TOP2A/SPDL1/NEK2/SREBF1/ESPL1/MAD2L1/AUTS2/BRD4/NIPBL/KMT2E/AURKB/HNRNPA1/CDC27/AKAP8/SETD5/KDM3A/FMR1/ZNF207/BCOR/TNKS/FBXO5/XRCC5/ATRX/HNRNPD/UBR5/KMT2A/NUMA1/SFPQ/CDC6/CAMK2D/TET1/TPR/HNRNPC/MCM2/CHEK1/BRCA1/CCT4/MAPT/NSD3/DNMT3B/ANAPC15/CCT8/RIF1/TLK1/USP7/DNMT1/NEK7/POT1/OGT/SET/UBE2N/PKIB/CCT5/RPS6KA5/SKI/BCL6"
"GO:0000280","GO:0000280","nuclear division",281,0.777199405482429,2.45802364870667,4.535764503107e-05,0.00529510876398843,0.00447153341671796,960,"tags=28%, list=6%, signal=27%","CENPE/MKI67/ASPM/CENPF/DLGAP5/BUB1B/TPX2/KIF23/AURKA/ANLN/CCNB1/SMC4/CDC20/KIF18A/KIF14/PRC1/SGO2/NEK6/TTK/KIF11/RACGAP1/CDCA8/CKS2/PDGFRB/NDC80/RAD21/SPAG5/KNTC1/KIF4A/STAG1/KIF2C/KIFC1/KIF20B/NCAPD2/TACC3/PSRC1/NUSAP1/KNSTRN/PLK1/HNRNPU/PHIP/TOP2A/SPDL1/NEK2/UBE2S/ESPL1/UBE2C/MAD2L1/NCAPG/BORA/INCENP/SMC2/NIPBL/AURKB/KIF22/CALR/CDC27/NCAPH/AKAP8/ARHGEF10/ZNF207/SMC3/NDC1/TNKS/ZWINT/FBXO5/SGO1/INSR/PDS5B/ATRX/CDC25C/NUMA1/PIBF1/CDC6/MASTL/BUB3/FANCM/TPR/KPNB1/USP16"
"GO:0007059","GO:0007059","chromosome segregation",239,0.788108077232462,2.45723259825735,4.61126994374251e-05,0.00529510876398843,0.00447153341671796,1164,"tags=33%, list=8%, signal=31%","CENPE/MKI67/CENPF/DLGAP5/BUB1/BUB1B/KIF23/HJURP/ECT2/CCNB1/SMC4/CDC20/KIF18A/KIF14/PRC1/SGO2/NEK6/FAM83D/TTK/RACGAP1/CDCA8/NDC80/RAD21/SPAG5/BIRC5/KIF4A/CDCA2/KIF2C/KIFC1/KNL1/NCAPD2/TACC3/PSRC1/NUSAP1/KNSTRN/PLK1/NUF2/HNRNPU/TOP2A/SPDL1/NEK2/ESPL1/MAD2L1/NCAPG/INCENP/SMC2/NIPBL/AURKB/KIF22/CDC27/NCAPH/AKAP8/MCMBP/ZNF207/SMC3/NDC1/TNKS/ZWINT/FBXO5/SGO1/PDS5B/ATRX/NUMA1/PIBF1/SFPQ/CDC6/BUB3/FANCM/SKA2/SLC25A5/TPR/KPNB1/USP9X/BRCA1/RAN/POGZ/ANAPC15/SPC25"
"GO:0140014","GO:0140014","mitotic nuclear division",212,0.801962983824648,2.46981728102953,4.66875204257902e-05,0.00529510876398843,0.00447153341671796,1131,"tags=36%, list=7%, signal=34%","CENPE/MKI67/CENPF/DLGAP5/BUB1B/TPX2/KIF23/AURKA/ANLN/CCNB1/SMC4/CDC20/KIF18A/KIF14/PRC1/NEK6/TTK/KIF11/RACGAP1/CDCA8/PDGFRB/NDC80/RAD21/SPAG5/KNTC1/KIF4A/STAG1/KIF2C/KIFC1/KIF20B/NCAPD2/TACC3/PSRC1/NUSAP1/KNSTRN/PLK1/HNRNPU/PHIP/SPDL1/NEK2/UBE2S/ESPL1/UBE2C/MAD2L1/NCAPG/BORA/INCENP/SMC2/NIPBL/AURKB/KIF22/CDC27/NCAPH/AKAP8/ARHGEF10/ZNF207/SMC3/TNKS/ZWINT/FBXO5/SGO1/INSR/PDS5B/ATRX/CDC25C/NUMA1/PIBF1/CDC6/BUB3/TPR/KPNB1/USP16/CHEK1/RAN/POGZ/ANAPC15"
"GO:0098813","GO:0098813","nuclear chromosome segregation",186,0.803750954283757,2.44455633286148,4.72813238770686e-05,0.00529510876398843,0.00447153341671796,956,"tags=34%, list=6%, signal=33%","CENPE/CENPF/DLGAP5/BUB1/BUB1B/KIF23/ECT2/CCNB1/SMC4/CDC20/KIF18A/KIF14/PRC1/SGO2/NEK6/FAM83D/TTK/RACGAP1/CDCA8/NDC80/RAD21/SPAG5/KIF4A/KIF2C/KIFC1/KNL1/NCAPD2/TACC3/PSRC1/NUSAP1/KNSTRN/PLK1/HNRNPU/SPDL1/NEK2/ESPL1/MAD2L1/NCAPG/INCENP/SMC2/NIPBL/AURKB/KIF22/CDC27/NCAPH/AKAP8/MCMBP/ZNF207/SMC3/NDC1/TNKS/ZWINT/FBXO5/SGO1/PDS5B/ATRX/NUMA1/PIBF1/SFPQ/CDC6/BUB3/FANCM/TPR/KPNB1"
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition",190,0.64453225814005,1.96336350732914,4.72880313992529e-05,0.00529510876398843,0.00447153341671796,2191,"tags=33%, list=14%, signal=28%","CENPF/TPX2/AURKA/CCNB1/KIF14/APP/RAD21/PLK4/HMMR/CKAP5/PLK1/TICRR/GTSE1/NEK2/BRD4/TUBB/ALMS1/AURKB/CNTRL/CEP135/SMARCD3/ODF2/CDK1/CEP63/FBXL7/PBX1/YWHAE/CEP152/FBXO5/DBF4B/HMGA2/PCNT/SDCCAG8/TAOK1/HSP90AA1/CENPJ/CDC7/CHEK1/BRCA1/CEP70/DTL/HAUS8/CEP78/HAUS1/PSMB1/DYNLL1/CEP192/CDK5RAP2/BABAM2/PSMD14/PRKAR2B/MAPRE1/CEP41/SIN3A/PSMC1/FGFR1OP/PAXIP1/CETN2/DCTN3/CSNK1E/HSPA2/PSMA2"
