"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum",151,-0.43861703083015,-1.81355677319623,6.09050490285645e-05,0.00945179584120983,0.00840872838844474,3811,"tags=40%, list=25%, signal=30%","SEC24A/HSPH1/ATF6/UBE2D2/RNF185/SEC24B/EIF2AK3/SSR4/CKAP4/SEC23B/UBE2G2/PLAA/DDOST/MBTPS1/SELENOS/UGGT2/NSFL1C/MAN1A2/DAD1/MAPK9/DDIT3/DNAJC10/SEC13/DERL1/DNAJA2/ATF4/OS9/HSPA8/SSR2/HSP90AB1/MOGS/PRKN/RPN2/TUSC3/STT3B/SSR1/CRYAB/DNAJC1/HYOU1/TRAM1L1/PDIA4/SKP1/EDEM2/PDIA3/HERPUD1/SEC61G/UGGT1/SEC23A/CANX/BAG1/DNAJB11/UBE2D4/HSPA5/SIL1/XBP1/TXNDC5/MAPK10/HSP90B1/PDIA6/SEC61B"
"hsa03010","hsa03010","Ribosome",130,-0.591094640815978,-2.39846816518478,6.09793280078054e-05,0.00945179584120983,0.00840872838844474,3243,"tags=51%, list=21%, signal=40%","MRPS9/MRPL3/RPS27/MRPL22/RPS16/RPL30/RPL10A/MRPS7/RPL36A/MRPS12/MRPL20/RPS10/MRPL33/RPL34/RPL36AL/RPS26/RPS17/MRPS10/RPS3/RPL39/RPL11/MRPL30/RPL9/RPS7/RPL27A/RPS13/RPS27A/RPS4X/RPS29/MRPL21/RPL17/RPSA/RPS20/MRPS21/RPL14/MRPL9/MRPL24/RPS6/RPS23/MRPL14/RPS18/RPL5/RPL23/MRPL1/RSL24D1/RPL27/MRPL27/MRPL16/RPL38/MRPL36/RPS8/MRPS17/RPL21/RPS14/RPL26/RPL37/RPL35A/MRPS14/MRPL32/RPL24/RPS24/RPL7/RPL22/RPL35/RPS15A/RPL32"
"hsa00190","hsa00190","Oxidative phosphorylation",121,-0.436361429956335,-1.75016642289461,0.00012291052114061,0.0127007538511963,0.0112991426452069,3120,"tags=34%, list=20%, signal=27%","TCIRG1/COX4I1/ATP5PO/ATP5F1E/UQCRB/CYTB/ATP6V1D/NDUFB4/ATP5F1C/ATP5F1A/NDUFB3/ATP5MG/ATP6V1B1/PPA2/ATP5MC2/COX10/NDUFA1/UQCRC2/COX7A2/UQCRH/NDUFS2/ATP5MC1/SDHB/ATP6V1G1/NDUFAB1/NDUFB10/ATP5MF/NDUFA4/NDUFB5/COX6C/ATP6V1E1/ATP5PF/NDUFV2/UQCRFS1/COX7C/NDUFS5/PPA1/ATP5PD/NDUFS4/COX7B/NDUFB1"
"hsa04110","hsa04110","Cell cycle",117,0.436652459228966,1.77565768509426,0.000217391304347826,0.0168478260869565,0.0149885583524027,2899,"tags=36%, list=19%, signal=29%","CDC25B/FZR1/ESPL1/CDC25C/CDKN1A/CHEK2/CCNB2/CCNA2/CDK1/CCNE1/CCNB1/BUB1B/RAD21/BUB1/BUB3/SMC1A/PKMYT1/TTK/TGFB2/MAD2L1/MAD2L2/PTTG1/ORC6/CDC25A/E2F2/ANAPC2/ANAPC7/RBL1/TGFB1/E2F1/CREBBP/CDKN2D/TFDP2/ZBTB17/CCND3/CDC27/DBF4/YWHAG/CDC45/CDKN2C/ORC2/CDKN1B"
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",85,0.453473433759466,1.75539603946631,0.000359945288316176,0.0217805881762521,0.0193769579021326,1757,"tags=29%, list=12%, signal=26%","CDC25B/FZR1/CDC25C/CCNB2/CCNA2/CDK1/CCNB1/AKT1/CPEB2/BUB1/MAPK12/PKMYT1/SPDYA/SPDYE6/MAD2L1/ADCY6/PIK3R3/MAD2L2/CDC25A/HSP90AA1/CPEB1/ANAPC2/PRKACA/ANAPC7/PIK3CD"
"hsa04714","hsa04714","Thermogenesis",209,-0.362799474242757,-1.56046151123922,0.000421559771153267,0.0217805881762521,0.0193769579021326,2932,"tags=28%, list=19%, signal=23%","ATP5PO/CREB3L4/ATP5F1E/UQCRB/CYTB/NDUFB4/NDUFAF1/ATP5F1C/RPS6KA3/COX14/CREB1/FRS2/ATP5F1A/NDUFB3/NDUFAF6/ATP5MG/ARID1B/NDUFAF5/SMARCC1/PRKACB/ATP5MC2/RPS6KA2/COX10/RPS6/ACSL3/SMARCE1/NDUFA1/GRB2/UQCRC2/COX7A2/UQCRH/NDUFS2/ATP5MC1/CREB5/DPF3/SDHB/NDUFAB1/NDUFB10/ATP5MF/NDUFA4/NDUFB5/COX6C/CPT2/ATP5PF/NDUFV2/COA3/GNAS/UQCRFS1/COX7C/NDUFAF4/ADCY2/NDUFS5/ATP5PD/NDUFS4/COX7B/NDUFB1/PRKAG1/PPARGC1A"
"hsa04115","hsa04115","p53 signaling pathway",66,0.484176320540468,1.79042127131819,0.000643822877172902,0.0283820405771625,0.0252498968801921,2993,"tags=38%, list=20%, signal=31%","CDKN1A/GTSE1/CHEK2/CCNB2/CDK1/CCNE1/SIVA1/CCNB1/TP73/PMAIP1/BBC3/PIDD1/APAF1/TSC2/RRM2/RPRM/SHISA5/STEAP3/CCND3/TNFRSF10B/EI24/CASP3/CASP9/CCNG2/DDB2"
"hsa04218","hsa04218","Cellular senescence",139,0.38784429666126,1.61703732322286,0.000732439756830001,0.0283820405771625,0.0252498968801921,1925,"tags=25%, list=13%, signal=22%","CDKN1A/FOXM1/CHEK2/CCNB2/CCNA2/HIPK1/CDK1/CCNE1/HLA-B/CCNB1/AKT1/LIN54/CALM3/MAPK12/RAD1/TSC2/NFATC4/TGFB2/CALM2/PIK3R3/RRAS/CDC25A/E2F2/SLC25A4/FOXO1/TRPM7/MYBL2/LIN37/HLA-E/SQSTM1/PIK3CD/RBL1/TGFB1/E2F1/CAPN1"
"hsa04130","hsa04130","SNARE interactions in vesicular transport",30,-0.594803737371143,-1.84592141700238,0.000886524822695035,0.0305358550039401,0.0271660238065613,4107,"tags=52%, list=27%, signal=38%","BNIP1/STX7/VAMP4/SEC22B/YKT6/STX2/GOSR1/STX6/VAMP2/SNAP23/VAMP3/BET1/STX1A/VTI1B/STX8/VTI1A"
"hsa03460","hsa03460","Fanconi anemia pathway",53,0.496955716117996,1.76664675122631,0.00106187172589551,0.0329180235027609,0.0292853044404867,1625,"tags=34%, list=11%, signal=30%","POLH/EME1/BRCA2/RAD51C/FANCD2/EME2/FANCG/FANCI/FANCB/ATRIP/TELO2/FANCA/SLX1A/RPA1/SLX4/BLM/BRCA1/TOP3A"
