"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"R-HSA-422475","R-HSA-422475","Axon guidance",463,-0.516455368296155,-2.04098790193284,4.16111850865513e-05,0.00173975821749101,0.00160334019272864,1411,"tags=27%, list=10%, signal=25%","ERBB2/GRB10/SH3KBP1/PFN1/MYL12B/UPF3A/COL4A3/TUBB2B/VASP/SIAH1/CSNK2A1/SDCBP/RPS9/PTPRA/UNC5B/RASA1/MAPK3/RPL38/COL4A2/RPL15/PSMB4/RPS2/CLTCL1/NRCAM/MYL12A/RPS26/RPS3A/RPL28/RAC1/RPL34/RPS27A/RPL23/RPS5/PSMD8/RPL35/MYL6/MAP2K1/SPTBN1/ITGB1/RPLP2/RPL27/RANBP9/RPS12/RPS19/RPS10/COL4A1/RHOA/CASC3/DLG4/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/RPS6KA2/RPL27A/RPL8/RPL35A/RPS4Y1/DPYSL2/PLXNA3/RPL21/RPL18/RPL23A/NCK1/SEMA5A/ADAM10/UBC/PRNP/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/EFNA3/UBA52/MYO9B/RPL5/RPS4X/SDC2/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/ITGA5/RPL13/RPL26/RPL37/FGFR1/RPL7A/RPL4/RPL13A/SIAH2/RPL10/RPL37A/VLDLR/PABPC1/COL5A1/RPL10A/RPS15A/RPS3/RPL22/RPL24/NRP1/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/ST8SIA4/RPL32/RPS11"
"R-HSA-5663205","R-HSA-5663205","Infectious disease",350,-0.631617965374272,-2.44545997496914,4.31518080607577e-05,0.00173975821749101,0.00160334019272864,1202,"tags=28%, list=8%, signal=27%","POLR2H/VPS37A/TAF10/RPS9/SLC25A4/NUP160/RPL38/RPL15/PSMB4/CANX/RPS2/RPS26/RPS3A/RPL28/POLR2J/RAC1/RPL34/RPS27A/STAM2/RPL23/RPS5/NPM1/PSMD8/RPL35/MAP2K1/TAF9B/RPLP2/RPL27/RPS12/VAMP1/RPS19/RPS10/LIG1/B2M/ARF1/CHMP5/RPS14/RPL7/NUP58/RPS23/RPL6/RPL36/RPS29/RPL27A/RPL8/RPL35A/RPS4Y1/CALR/RPL21/RPL18/RPL23A/UBC/RPL3/TAF9/RNMT/RPSA/RPL31/RPS7/RPS6/RPS20/NEDD4L/RPLP0/VAMP2/UBA52/RPL5/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/TCEA1/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/CD9/RPS17/RPL32/RPS11"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives",297,-0.664065962728404,-2.53752326689829,4.40528634361234e-05,0.00173975821749101,0.00160334019272864,1004,"tags=33%, list=7%, signal=31%","QARS/BCKDK/MTRR/RPS9/SLC7A5/RPL38/RPL15/PSMB4/RPS2/AUH/RPS26/RPS3A/RPL28/RPL34/RPS27A/RPL23/RPS5/PSMD8/RPL35/SERINC3/PSAT1/CTH/AMT/RPLP2/RPL27/RPS12/RPS19/RPS10/PDHA1/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/GPT2/RPL27A/RPL8/RPL35A/RPS4Y1/RPL21/RPL18/RPL23A/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/OAZ1/RPLP0/OAT/UBA52/RPL5/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/SLC3A2/RPL37/RPL7A/RPL4/RPL13A/RPL10/GLUL/ARG2/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/SERINC1/SMS/RPS25/GOT1/RPL17/SLC6A8/RPL41/RPS24/RPL12/RPS27/RPL11/AMD1/RPS17/RPL32/SARS/RPS11/ASNS"
"R-HSA-72766","R-HSA-72766","Translation",288,-0.701326601750643,-2.67254488315287,4.43007132414832e-05,0.00173975821749101,0.00160334019272864,1464,"tags=39%, list=10%, signal=36%","EIF3F/MRPS25/MRPS5/MRPL16/EPRS/WARS/SRP54/EIF3M/SRP72/TRMT112/NARS/RPN1/QARS/EIF4A1/TRAM1/MRPS6/RPS9/SRPRA/RPL38/MRPS22/RPL15/RPS2/RPS26/RPS3A/RPL28/RPL34/RPS27A/EIF3E/RPL23/RPS5/RPL35/EIF3D/RPLP2/EIF3H/CARS/RPL27/EIF3L/RPS12/RPS19/RPS10/TARS/RPS14/MRPL17/RPL7/RPS23/RPL6/RPL36/RPS29/EIF3B/EIF2S2/RPL27A/RPL8/RPL35A/RARS2/RPS4Y1/RPL21/RPL18/RPL23A/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/EEF1A2/SPCS2/EIF2S3/UBA52/RPL5/RPS4X/YARS/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/PABPC1/RPL10A/RPS15A/RPS3/EEF1G/SSR2/RPL22/RPL24/AARS/RPS25/EEF1A1/RPL17/RPL41/RPS24/EIF4B/RPL12/RPS27/RPL11/RPS17/RPL32/GARS/SARS/RPS11"
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA",240,-0.551965232879352,-2.06464371960373,4.53432483903147e-05,0.00173975821749101,0.00160334019272864,3145,"tags=42%, list=22%, signal=33%","THOC5/LSM6/CPSF3/LSM8/NUP88/SNRNP27/SRRT/MAGOHB/METTL14/CRNKL1/SART1/SUGP1/CDC40/HNRNPF/NXF1/GTF2F1/PPIE/PCBP1/CPSF7/EIF4A3/SNW1/SARNP/SF3B1/HNRNPUL1/PDCD7/SRSF2/NUP85/SNU13/PRPF38A/PPIL6/NUP54/PABPN1/SNRPG/U2SURP/SNRPD3/PHF5A/CWC27/NUP153/RNPS1/PAPOLA/SRSF1/SNRNP48/THOC2/SLU7/TFIP11/PRPF6/FIP1L1/DHX38/CTNNBL1/THOC7/CWC22/DHX15/ZC3H11A/RBM17/CWC15/HNRNPK/THOC1/U2AF1/RBM5/ZRSR2/THOC3/POLR2H/WTAP/WBP11/NUP160/PRPF8/SNRNP200/POLR2J/SRSF4/NXT1/HNRNPR/SF3B6/SYF2/NUDT21/HNRNPU/SNRPD2/HNRNPH1/U2AF1L4/ALYREF/PRPF3/CASC3/PCBP2/SLBP/DDX39B/SF3B2/NUP58/HNRNPD/HNRNPA1/LSM3/SRRM1/DDX42/CWC25/HNRNPC/PPIH/YBX1/SRSF9/BUD31/SRSF5/SNURF/SNRPA1/RBM22"
"R-HSA-376176","R-HSA-376176","Signaling by ROBO receptors",203,-0.732703833370242,-2.69380706702091,4.64274107433028e-05,0.00173975821749101,0.00160334019272864,1004,"tags=40%, list=7%, signal=38%","RPL38/RPL15/PSMB4/RPS2/RPS26/RPS3A/RPL28/RAC1/RPL34/RPS27A/RPL23/RPS5/PSMD8/RPL35/RPLP2/RPL27/RPS12/RPS19/RPS10/RHOA/CASC3/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/RPL27A/RPL8/RPL35A/RPS4Y1/RPL21/RPL18/RPL23A/NCK1/UBC/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/UBA52/MYO9B/RPL5/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/PABPC1/RPL10A/RPS15A/RPS3/RPL22/RPL24/NRP1/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
"R-HSA-72312","R-HSA-72312","rRNA processing",201,-0.707822355725557,-2.59906785611535,4.65094646760616e-05,0.00173975821749101,0.00160334019272864,1004,"tags=38%, list=7%, signal=36%","RPL38/RPL15/RPS2/RPS26/RPS3A/RPL28/UTP25/RPL34/RPS27A/RPL23/RPS5/RPL35/RPLP2/PWP2/RPL27/RPS12/RPS19/RPS10/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/FBL/RPL27A/RPL8/RPL35A/RPS4Y1/RPL21/RPL18/RPL23A/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/CSNK1E/UBA52/RPL5/RIOK3/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
"R-HSA-72172","R-HSA-72172","mRNA Splicing",190,-0.576022110057039,-2.1029588757859,4.67792487252655e-05,0.00173975821749101,0.00160334019272864,3140,"tags=43%, list=22%, signal=34%","LSM6/CPSF3/LSM8/SNRNP27/SRRT/MAGOHB/CRNKL1/SART1/SUGP1/CDC40/HNRNPF/GTF2F1/PPIE/PCBP1/CPSF7/EIF4A3/SNW1/SF3B1/HNRNPUL1/PDCD7/SRSF2/SNU13/PRPF38A/PPIL6/PABPN1/SNRPG/U2SURP/SNRPD3/PHF5A/CWC27/RNPS1/PAPOLA/SRSF1/SNRNP48/SLU7/TFIP11/PRPF6/FIP1L1/DHX38/CTNNBL1/CWC22/DHX15/RBM17/CWC15/HNRNPK/U2AF1/RBM5/ZRSR2/POLR2H/WBP11/PRPF8/SNRNP200/POLR2J/SRSF4/HNRNPR/SF3B6/SYF2/NUDT21/HNRNPU/SNRPD2/HNRNPH1/U2AF1L4/ALYREF/PRPF3/CASC3/PCBP2/SF3B2/HNRNPD/HNRNPA1/LSM3/SRRM1/DDX42/CWC25/HNRNPC/PPIH/YBX1/SRSF9/BUD31/SRSF5/SNURF/SNRPA1/RBM22"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol",191,-0.724529084332684,-2.64612787540812,4.68186712861089e-05,0.00173975821749101,0.00160334019272864,1004,"tags=40%, list=7%, signal=37%","RPL38/RPL15/RPS2/RPS26/RPS3A/RPL28/UTP25/RPL34/RPS27A/RPL23/RPS5/RPL35/RPLP2/PWP2/RPL27/RPS12/RPS19/RPS10/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/FBL/RPL27A/RPL8/RPL35A/RPS4Y1/RPL21/RPL18/RPL23A/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/CSNK1E/UBA52/RPL5/RIOK3/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",181,-0.736980577587226,-2.67435494401257,4.71542415240251e-05,0.00173975821749101,0.00160334019272864,1004,"tags=42%, list=7%, signal=40%","RPL38/RPL15/RPS2/RPS26/RPS3A/RPL28/UTP25/RPL34/RPS27A/RPL23/RPS5/RPL35/RPLP2/PWP2/RPL27/RPS12/RPS19/RPS10/RPS14/RPL7/RPS23/RPL6/RPL36/RPS29/FBL/RPL27A/RPL8/RPL35A/RPS4Y1/RPL21/RPL18/RPL23A/RPL3/RPSA/RPL31/RPS7/RPS6/RPS20/RPLP0/CSNK1E/UBA52/RPL5/RIOK3/RPS4X/RPL36A/RPS18/RPL29/RPL14/RPL19/RPS8/RPL30/RPS16/RPL9/RPL13/RPL26/RPL37/RPL7A/RPL4/RPL13A/RPL10/RPL37A/RPL10A/RPS15A/RPS3/RPL22/RPL24/RPS25/RPL17/RPL41/RPS24/RPL12/RPS27/RPL11/RPS17/RPL32/RPS11"
