ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSG00000000003.14|TSPAN6	TSPAN6	-1.43113046851145	-0.517155200851732	0.000171045439289259	0.00302318375048282	-3.76688850123872
ENSG00000000419.12|DPM1	DPM1	1.00523514472482	0.00753301627735681	0.932346062096359	0.962409781138412	0.030422859144909
ENSG00000000457.14|SCYL3	SCYL3	-1.14940893864505	-0.20089217378199	0.125556098936023	0.265712147506645	-0.901162186416391
ENSG00000000460.17|C1orf112	C1orf112	1.29304663837449	0.37077431206862	0.00141014906937656	0.0125561442993181	2.85073497487253
ENSG00000001036.13|FUCA2	FUCA2	-1.02103351207463	-0.0300302187234864	0.663272790222041	0.787113160176764	-0.178307818620223
ENSG00000001084.12|GCLC	GCLC	-1.26905918577801	-0.343759354472378	0.00393217593457169	0.0253712269563691	-2.4053670590738
ENSG00000001167.14|NFYA	NFYA	-1.28311801356132	-0.359653867036942	0.000732738035049321	0.00795781548483047	-3.13505126446848
ENSG00000001461.17|NIPAL3	NIPAL3	1.61132885000206	0.688250958260213	0.000168995710319468	0.00300777034254997	3.77212431910365
ENSG00000001497.16|LAS1L	LAS1L	-1.06789905354935	-0.0947752782737536	0.240922558357587	0.410849909222308	-0.618122533702173
ENSG00000001617.12|SEMA3F	SEMA3F	3.49080913795693	1.80356147884698	0.00164965598050186	0.0139819293391651	2.78260661417832
ENSG00000001629.10|ANKIB1	ANKIB1	-1.08880597407466	-0.122746887774015	0.13499408821121	0.27860232625718	-0.869685250123269
ENSG00000001630.17|CYP51A1	CYP51A1	-1.06672460509157	-0.093187765524215	0.253407351770632	0.424859328067086	-0.596180789661328
ENSG00000001631.15|KRIT1	KRIT1	-1.07485831069515	-0.104146494298487	0.173022749943717	0.32940745684402	-0.761896789787721
ENSG00000002016.17|RAD52	RAD52	-1.01748991527384	-0.0250144954679148	0.850755499543819	0.912497176656129	-0.0701952348106851
ENSG00000002330.13|BAD	BAD	1.11575857466476	0.158024893821493	0.28458239968066	0.459288119295043	0.54579196285304
ENSG00000002549.12|LAP3	LAP3	-1.03366295658264	-0.0477658470325704	0.453248089888123	0.622140248069294	-0.343664017464767
ENSG00000002586.20|CD99	CD99	-1.17136585299196	-0.228191743526939	0.0589419177603625	0.160032946094932	-1.22957573785845
ENSG00000002586.20|PAR|Y|CD99	PAR	-1.17136585299196	-0.228191743526939	0.0589419177603625	0.160032946094932	-1.22957573785845
ENSG00000002746.15|HECW1	HECW1	-2.00030654758345	-1.00022111039444	0.0587615444765613	0.159773825936073	-1.23090679782336
ENSG00000002822.15|MAD1L1	MAD1L1	1.13752537231461	0.185898724743622	0.093002662945818	0.217616858601575	1.03150461611147
ENSG00000002834.18|LASP1	LASP1	1.19854164893265	0.261280043041773	0.000884143628267979	0.00909147095204092	3.05347717854189
ENSG00000002919.14|SNX11	SNX11	-1.04200631443135	-0.0593640201991388	0.644246884734132	0.773762776210192	-0.190947672809727
ENSG00000003056.8|M6PR	M6PR	-1.01800321623149	-0.0257421194036827	0.653863986200212	0.780207791360307	-0.184512582235404
ENSG00000003096.14|KLHL13	KLHL13	-1.24793426130043	-0.319541937891002	0.00404801655215523	0.0258609192355794	-2.39275772035428
ENSG00000003147.19|ICA1	ICA1	-1.0158386868117	-0.0226713231592863	0.858659425701792	0.917004462990749	-0.0661790583661443
ENSG00000003249.13|DBNDD1	DBNDD1	-1.12687476834533	-0.172327195078957	0.0927336190834098	0.217153114125026	-1.03276279082327
ENSG00000003393.15|ALS2	ALS2	-1.00389101804133	-0.0056026594626859	0.958054010648758	0.976339672752648	-0.0186100067194493
ENSG00000003402.20|CFLAR	CFLAR	1.17249060351012	0.229576360844134	0.0100550074896353	0.0480908036114767	1.99761760157583
ENSG00000003509.16|NDUFAF7	NDUFAF7	1.0273148418876	0.038878393165457	0.677346454022661	0.797269917923286	0.169189138428966
ENSG00000003756.16|RBM5	RBM5	1.16528949615464	0.220688412203844	0.00338398152208218	0.0227939045469834	2.47057201705135
ENSG00000003987.14|MTMR7	MTMR7	1.1215266152699	0.1654638578404	0.636795690401202	0.768407168858635	0.195999884405611
ENSG00000003989.17|SLC7A2	SLC7A2	-1.69215497278081	-0.75886170097798	0.000650717989671758	0.00740107444835589	-3.18660718664684
ENSG00000004059.11|ARF5	ARF5	-1.11448310075252	-0.156374740738194	0.080408424878024	0.196936615009807	-1.09469844520244
ENSG00000004139.14|SARM1	SARM1	-1.06862008526752	-0.0957490387280524	0.255387852807906	0.42729156637497	-0.59279976323531
ENSG00000004142.12|POLDIP2	POLDIP2	-1.03366448663043	-0.0477679825359392	0.435276813420964	0.605098947013548	-0.361234466478087
ENSG00000004399.12|PLXND1	PLXND1	1.20041233072791	0.263530043599522	0.00838111926012437	0.0428250321914458	2.07669797945601
ENSG00000004455.16|AK2	AK2	-1.08926844531393	-0.123359543583697	0.05553294773426	0.153933734428178	-1.25544927320948
ENSG00000004478.8|FKBP4	FKBP4	1.01322413293543	0.0189533446301189	0.737489197131078	0.841107774235425	0.132244336923661
ENSG00000004487.16|KDM1A	KDM1A	-1.09745070422416	-0.134156137602464	0.0398585812688411	0.122821817688261	-1.3994781636907
ENSG00000004534.15|RBM6	RBM6	-1.18687930984499	-0.247173239157886	0.00612550379237701	0.0342706170552703	-2.21285818692233
ENSG00000004660.14|CAMKK1	CAMKK1	1.03224742289256	0.0457888166882159	0.82799688393628	0.898090617882188	0.0819712976255369
ENSG00000004700.16|RECQL	RECQL	1.14150552946909	0.190937848014931	0.0247954050767206	0.088650628545315	1.60562879234777
ENSG00000004766.17|VPS50	VPS50	-1.02915020760534	-0.0414535633322384	0.611694040409138	0.751081202481456	-0.213465750710362
ENSG00000004777.18|ARHGAP33	ARHGAP33	-1.00529155324595	-0.00761397048084955	0.95334005740179	0.973542785527458	-0.020752158427478
ENSG00000004779.10|NDUFAB1	NDUFAB1	-1.07237970172968	-0.100815817000176	0.202638556198721	0.366047268607749	-0.693277917558025
ENSG00000004799.8|PDK4	PDK4	1.78153775391605	0.833123057038612	0.010436506099196	0.0493693373580405	1.98144486874787
ENSG00000004838.14|ZMYND10	ZMYND10	1.4514584655683	0.537503288894663	0.0211847306147329	0.0790442687947813	1.67397705412128
ENSG00000004848.8|ARX	ARX	-2.39484355057192	-1.25993141120722	0.00221969821380314	0.0172400686408106	-2.6537060674364
ENSG00000004864.13|SLC25A13	SLC25A13	-1.16858919999429	-0.224767861187754	0.00673432729713026	0.0366987309748308	-2.17170578015414
ENSG00000004866.20|ST7	ST7	-1.19613533008937	-0.258380624488966	0.0160803537926777	0.0657633684331447	-1.79370440033151
ENSG00000004897.12|CDC27	CDC27	-1.21563520497462	-0.281710361238765	0.00126305287179925	0.0116815932677991	-2.89857846935753
ENSG00000004961.15|HCCS	HCCS	1.03141723882334	0.0446280636584033	0.655895880116568	0.78148726032081	0.183165097026399
ENSG00000004975.12|DVL2	DVL2	1.09638794273844	0.132758367673351	0.071823339287404	0.182705984601623	1.14373440705763
ENSG00000005007.12|UPF1	UPF1	-1.01972709792807	-0.0281831059765922	0.706180392959867	0.819004642527587	-0.151084344755855
ENSG00000005020.13|SKAP2	SKAP2	-1.01076437023997	-0.0154467148404356	0.900035282740566	0.944020579925834	-0.0457404652282462
ENSG00000005022.6|SLC25A5	SLC25A5	-1.09500014803047	-0.130931064860978	0.03697279737623	0.116939349224633	-1.43211768929435
ENSG00000005059.16|MCUB	MCUB	1.05132464737233	0.0722082400242936	0.472309899148041	0.638130567320101	0.325772951945391
ENSG00000005075.15|POLR2J	POLR2J	1.02730048836913	0.0388582358643692	0.575309585263184	0.721621026812886	0.240098390111074
ENSG00000005100.13|DHX33	DHX33	1.07140393892371	0.0995025051232004	0.125899549887112	0.266181664248083	0.899975822568015
ENSG00000005108.16|THSD7A	THSD7A	1.10354760200778	0.142148862240431	0.70047088223598	0.815964712990054	0.154609913122059
ENSG00000005156.11|LIG3	LIG3	-1.51281061777857	-0.597231394102806	2.22708912834325e-06	0.00020435876528582	-5.65226240210692
ENSG00000005175.10|RPAP3	RPAP3	1.06446552245591	0.0901292223243502	0.287856913425683	0.462672471295906	0.540823335684025
ENSG00000005189.19|REXO5	REXO5	-1.00353877562879	-0.00509636191885221	0.969129582055728	0.982595058582902	-0.0136181496683135
ENSG00000005194.15|CIAPIN1	CIAPIN1	-1.07059124862901	-0.0984077647418804	0.174894136251857	0.331528666987068	-0.757224751048205
ENSG00000005206.17|SPPL2B	SPPL2B	1.15874622087088	0.212564633660104	0.0712737426363054	0.181657987723696	1.14707043548369
ENSG00000005238.19|FAM214B	FAM214B	1.09428290005257	0.129985759831804	0.200975530372283	0.364294893236913	0.696856816565622
ENSG00000005243.10|COPZ2	COPZ2	1.53803042209245	0.621084039949832	0.0537403211350392	0.150716815716204	1.26969974268962
ENSG00000005249.13|PRKAR2B	PRKAR2B	-1.26186437655223	-0.335556859773741	0.112006605474351	0.246183193099391	-0.950756364504199
ENSG00000005302.18|MSL3	MSL3	-1.09066534009833	-0.125208492820065	0.132799245668915	0.275896914402176	-0.876804391856241
ENSG00000005339.14|CREBBP	CREBBP	-1.09114550491879	-0.125843498753836	0.158404245563121	0.310328133343041	-0.800233182595473
ENSG00000005379.17|TSPOAP1	TSPOAP1	-1.21993110314003	-0.286799672407068	0.142576961768671	0.288963015757587	-0.845950644084802
ENSG00000005436.13|GCFC2	GCFC2	-1.19568872120727	-0.257841855404709	0.0286700684132269	0.0985067552386298	-1.54257127072804
ENSG00000005448.16|WDR54	WDR54	1.21595707982422	0.282092306234157	0.00250421875005224	0.0186198489238379	2.60132773704661
ENSG00000005469.11|CROT	CROT	-1.06322250670298	-0.0884435495735056	0.51135604216547	0.670146240498047	-0.291276608076395
ENSG00000005483.20|KMT2E	KMT2E	-1.21363314302905	-0.279332389701165	0.00101779996418653	0.0100043403792138	-2.9923375687443
ENSG00000005486.17|RHBDD2	RHBDD2	1.01770698163337	0.0253222401997464	0.78101141459732	0.86839025209633	0.10734261879824
