ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSG00000000003.14|TSPAN6	TSPAN6	1.01078181858908	0.0154716191902686	0.891149898552558	0.97975331757487	0.0500492380071951
ENSG00000000419.12|DPM1	DPM1	1.07713949159028	0.10720509370222	0.340988433503498	0.782540778535223	0.467260352241521
ENSG00000000457.14|SCYL3	SCYL3	-1.0195093170883	-0.0278749599113162	0.87261145098432	0.976935044642616	-0.0591790922125125
ENSG00000000460.17|C1orf112	C1orf112	1.10759892744306	0.147435561766805	0.212044889132541	0.66576178159557	0.673572190774582
ENSG00000001036.13|FUCA2	FUCA2	-1.06008242615458	-0.0841764451481129	0.278611040082933	0.732160572230814	-0.555001678464456
ENSG00000001084.12|GCLC	GCLC	-1.11284540391275	-0.15425318791826	0.254536453471008	0.708847977449489	-0.594250011332753
ENSG00000001167.14|NFYA	NFYA	1.1138211558437	0.155517600459837	0.117568810685761	0.523314148410312	0.929707875059222
ENSG00000001460.18|STPG1	STPG1	-1.47190407004007	-0.55768364816983	0.00669974547082439	0.0875361122461459	-2.17394169621204
ENSG00000001461.17|NIPAL3	NIPAL3	-1.47530364639319	-0.561011919939522	9.83892834685175e-08	8.24695748154967e-06	-7.00705220221848
ENSG00000001497.16|LAS1L	LAS1L	-1.00842287236838	-0.0121007459173885	0.892183709051066	0.97975331757487	-0.0495457110807514
ENSG00000001629.10|ANKIB1	ANKIB1	1.09265564443824	0.127838800518087	0.11402415603912	0.517460511681677	0.94300313354797
ENSG00000001630.17|CYP51A1	CYP51A1	1.15632728171635	0.209549789605655	0.00286293788236735	0.0470477313371285	2.54318807483476
ENSG00000001631.15|KRIT1	KRIT1	1.09896117696261	0.136140421052533	0.161070124429265	0.599703227887171	0.792985005817489
ENSG00000002016.17|RAD52	RAD52	-1.1245074605706	-0.169293232740899	0.203389715583445	0.655301560151537	-0.691671010991843
ENSG00000002330.13|BAD	BAD	-1.00915183657656	-0.0131432580873024	0.926815602610986	0.986353971633908	-0.0330066636274038
ENSG00000002549.12|LAP3	LAP3	-1.02903768041944	-0.0412958105690836	0.681701276625741	0.935185255620032	-0.166405892695111
ENSG00000002586.20|CD99	CD99	1.1915210511824	0.25280444054889	0.0059684688516954	0.0808034807733061	2.22413706829238
ENSG00000002586.20|PAR|Y|CD99	CD99	1.1915210511824	0.25280444054889	0.0059684688516954	0.0808034807733061	2.22413706829238
ENSG00000002587.10|HS3ST1	HS3ST1	-1.42384865234479	-0.509795803526315	0.0165194834886908	0.165308376943926	-1.78200353580003
