ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSG00000000003.14|TSPAN6	TSPAN6	1.00001569026175	2.26360852275961e-05	0.999856299017455	0.999996804695268	6.2413028277384e-05
ENSG00000000419.12|DPM1	DPM1	1.05012673433992	0.0705634497678955	0.508376104179049	0.999282388722099	0.293814871310548
ENSG00000000457.14|SCYL3	SCYL3	1.09900970331004	0.13620412409922	0.313836288761441	0.999282388722099	0.503296840552612
ENSG00000000460.17|C1orf112	C1orf112	-1.10154443694979	-0.139527695378317	0.339456156199603	0.999282388722099	-0.469216310780212
ENSG00000001084.12|GCLC	GCLC	1.06102887445565	0.0854639177674275	0.560436155688441	0.999282388722099	0.251473854632755
ENSG00000001167.14|NFYA	NFYA	1.08543370818712	0.118271617440709	0.208664325920515	0.999282388722099	0.680551793292807
ENSG00000001460.18|STPG1	STPG1	-1.32745108866958	-0.408658704393773	0.080087186275844	0.890888168491763	-1.09643696425105
ENSG00000001461.17|NIPAL3	NIPAL3	1.10995228015818	0.150497652558224	0.0789945914869299	0.88924080808419	1.10240264247906
ENSG00000001497.16|LAS1L	LAS1L	1.0268994596779	0.0382949390811264	0.738170390885525	0.999282388722099	0.131843378989895
ENSG00000001561.7|ENPP4	ENPP4	-1.03186761363628	-0.0452578880073861	0.837231716567152	0.999282388722099	-0.0771543277901219
ENSG00000001617.12|SEMA3F	SEMA3F	-1.57814272083027	-0.658227682742554	0.190144621285063	0.999282388722099	-0.720915955181432
ENSG00000001629.10|ANKIB1	ANKIB1	1.05366380906483	0.075414621847814	0.365662235348691	0.999282388722099	0.436919890158458
ENSG00000001630.17|CYP51A1	CYP51A1	1.08098891184506	0.112351724822616	0.126136850730595	0.981106993980528	0.899158016274348
ENSG00000001631.15|KRIT1	KRIT1	-1.07007436263942	-0.0977110572650576	0.425281365247061	0.999282388722099	-0.371323646553969
ENSG00000002016.17|RAD52	RAD52	-1.03282241972214	-0.0465922230223458	0.779794015602776	0.999282388722099	-0.108020102054759
ENSG00000002330.13|BAD	BAD	-1.08245622376049	-0.114308681265455	0.385910068195663	0.999282388722099	-0.413513890760607
ENSG00000002549.12|LAP3	LAP3	-1.01726823431674	-0.0247001406451554	0.758055083996294	0.999282388722099	-0.120299235256546
ENSG00000002586.20|CD99	CD99	1.00315277362916	0.00454133573387253	0.95287165830817	0.999282388722099	0.0209655902767373
ENSG00000002586.20|PAR|Y|CD99	CD99	1.00315277362916	0.00454133573387253	0.95287165830817	0.999282388722099	0.0209655902767373
ENSG00000002822.15|MAD1L1	MAD1L1	1.11689482859757	0.159493342128952	0.321931882952114	0.999282388722099	0.49223601025291
ENSG00000002834.18|LASP1	LASP1	-1.03687410923384	-0.0522407417795925	0.447130521828883	0.999282388722099	-0.349565683499377
ENSG00000002919.14|SNX11	SNX11	1.11848344216567	0.161543899148668	0.178813149908355	0.999282388722099	0.747600546375448
ENSG00000003056.8|M6PR	M6PR	-1.01930411284196	-0.0275845486895502	0.696920248724667	0.999282388722099	-0.156816917053304
ENSG00000003096.14|KLHL13	KLHL13	1.13251274787633	0.17952728973681	0.0435897849739572	0.756482180113056	1.36061527332813
ENSG00000003147.19|ICA1	ICA1	1.06369595673559	0.0890858346795739	0.772160311449843	0.999282388722099	0.112292524599166
ENSG00000003249.13|DBNDD1	DBNDD1	-1.06061976931842	-0.0849075448149755	0.617575030076745	0.999282388722099	-0.209310271803003
ENSG00000003393.15|ALS2	ALS2	-1.03489171798604	-0.0494798246358019	0.613321310162604	0.999282388722099	-0.212311945266457
ENSG00000003402.20|CFLAR	CFLAR	-1.06270033120629	-0.0877348314570615	0.399246699070663	0.999282388722099	-0.398758665875322
ENSG00000003436.16|TFPI	TFPI	1.04257566873085	0.0601520963232315	0.667666955535813	0.999282388722099	0.175440117526562
ENSG00000003509.16|NDUFAF7	NDUFAF7	-1.09532368302223	-0.131357268808484	0.360968132380553	0.999282388722099	-0.442531137546364
ENSG00000003756.16|RBM5	RBM5	1.02101539633417	0.0300046214042407	0.686121807650006	0.999282388722099	0.163598776867223
ENSG00000003987.14|MTMR7	MTMR7	-1.36051285736116	-0.444150590665896	0.524222700755361	0.999282388722099	-0.280484176446794
ENSG00000004059.11|ARF5	ARF5	-1.01003499250119	-0.0144052757824418	0.880386885950861	0.999282388722099	-0.0553264352254532
ENSG00000004139.14|SARM1	SARM1	-1.00067631812161	-0.000975390999970042	0.992932176084795	0.999282388722099	-0.00308041571216923
ENSG00000004142.12|POLDIP2	POLDIP2	1.03883368132558	0.0549646953069052	0.489780802143111	0.999282388722099	0.309998241846485
ENSG00000004399.12|PLXND1	PLXND1	-1.06922358444377	-0.0965635653505793	0.713810956150142	0.999282388722099	-0.146416790424862
ENSG00000004455.16|AK2	AK2	-1.09709328298856	-0.133686199563705	0.139776203709818	0.992469541233703	-0.854566759042239
ENSG00000004468.13|CD38	CD38	1.33867964651855	0.420810757021579	0.284481974450458	0.999282388722099	0.545945246473508
ENSG00000004478.8|FKBP4	FKBP4	-1.03635551428848	-0.0515189940648119	0.566445168150515	0.999282388722099	-0.246842123439036
ENSG00000004487.16|KDM1A	KDM1A	-1.04733974412739	-0.0667295107121795	0.377730594680294	0.999282388722099	-0.422817837616977
ENSG00000004534.15|RBM6	RBM6	1.08673650789202	0.120002184304189	0.255401893199823	0.999282388722099	0.592775887796218
ENSG00000004700.16|RECQL	RECQL	-1.06303780829078	-0.0881929090643237	0.404523808420736	0.999282388722099	-0.393055912713109
ENSG00000004766.17|VPS50	VPS50	1.0854044004603	0.118232662797356	0.303501329886414	0.999282388722099	0.51783940158686
ENSG00000004776.13|HSPB6	HSPB6	-1.39300805716585	-0.478203602518917	0.493733164767905	0.999282388722099	-0.306507699614701
ENSG00000004777.18|ARHGAP33	ARHGAP33	-1.04170960218647	-0.0589531529751148	0.621135318359569	0.999282388722099	-0.206813775644838
ENSG00000004779.10|NDUFAB1	NDUFAB1	1.04970046322514	0.0699777070624676	0.562946323460677	0.999282388722099	0.249533012850544
ENSG00000004838.14|ZMYND10	ZMYND10	1.00961793276935	0.0138094407180151	0.979780314634716	0.999282388722099	0.00887129046797204
ENSG00000004848.8|ARX	ARX	1.29061955482043	0.368063789752317	0.461763498600435	0.999282388722099	0.335580400095636
ENSG00000004864.13|SLC25A13	SLC25A13	1.04492607890072	0.0634008854875296	0.499937845359449	0.999282388722099	0.301083985854624
ENSG00000004866.20|ST7	ST7	1.07911812000416	0.109852790513892	0.321517663854537	0.999282388722099	0.49279516238572
ENSG00000004897.12|CDC27	CDC27	1.05314699489904	0.0747068171910241	0.46615089959446	0.999282388722099	0.331473473325508
ENSG00000004961.15|HCCS	HCCS	-1.09293437412295	-0.128206776151799	0.253370135043789	0.999282388722099	-0.596244577100795
ENSG00000004975.12|DVL2	DVL2	-1.0175634052214	-0.0251186928192781	0.773419829401832	0.999282388722099	-0.111584697417599
ENSG00000005007.12|UPF1	UPF1	-1.02119129340283	-0.0302531426049261	0.679585151161243	0.999282388722099	-0.167756118971895
ENSG00000005022.6|SLC25A5	SLC25A5	-1.00245187212843	-0.00353297432769784	0.960266080020301	0.999282388722099	-0.0176084116758141
ENSG00000005059.16|MCUB	MCUB	1.1010329231368	0.138857609080341	0.312561893941502	0.999282388722099	0.50506397020581
ENSG00000005075.15|POLR2J	POLR2J	-1.01008951638553	-0.0144831534946512	0.894351279495294	0.999282388722099	-0.0484918673541935
ENSG00000005100.13|DHX33	DHX33	1.01318234313227	0.0188938403376671	0.861838860553814	0.999282388722099	0.0645739273472256
ENSG00000005156.11|LIG3	LIG3	-1.05468988210298	-0.0768188554987336	0.469052670412315	0.999282388722099	-0.328778387167474
ENSG00000005175.10|RPAP3	RPAP3	-1.03798886576377	-0.0537909683648247	0.645471038552558	0.999282388722099	-0.190123239189943
ENSG00000005187.12|ACSM3	ACSM3	-1.27821188102702	-0.354127002458817	0.466587664164249	0.999282388722099	-0.331066747445858
ENSG00000005189.19|REXO5	REXO5	-1.21000554803546	-0.275013662462594	0.0632980865413345	0.847998426525841	-1.19860941821487
ENSG00000005194.15|CIAPIN1	CIAPIN1	1.00541807786855	0.00779553468384696	0.940822799204462	0.999282388722099	0.0264921667688773
ENSG00000005206.17|SPPL2B	SPPL2B	-1.11669674182546	-0.159237450399835	0.139824876907768	0.992469541233703	-0.854415554322621
ENSG00000005238.19|FAM214B	FAM214B	1.03498285661479	0.0496068712205793	0.737186503532291	0.999282388722099	0.132422624477254
ENSG00000005243.10|COPZ2	COPZ2	-1.18394085567768	-0.243597012257614	0.0816111811165381	0.897425296093168	-1.08825033677851
ENSG00000005249.13|PRKAR2B	PRKAR2B	1.02690967020475	0.03830928381865	0.756309627395136	0.999282388722099	0.121300371244813
ENSG00000005302.18|MSL3	MSL3	1.08639999207533	0.11955537417164	0.218824302310578	0.999282388722099	0.659904447542976
ENSG00000005339.14|CREBBP	CREBBP	-1.00262771049651	-0.00378601280504622	0.969261665566067	0.999282388722099	-0.013558963330313
ENSG00000005379.17|TSPOAP1	TSPOAP1	-1.24907992380994	-0.320865792394375	0.00537760926576162	0.280474021343343	-2.26941075657319
ENSG00000005436.13|GCFC2	GCFC2	-1.04432872436667	-0.0625759019134251	0.62669732872708	0.999282388722099	-0.202942156459374
ENSG00000005448.16|WDR54	WDR54	-1.3440976931566	-0.426638001442868	0.00592337007832983	0.293378787686052	-2.22743113280636
ENSG00000005469.11|CROT	CROT	1.04685765520248	0.0660652874505772	0.679445685634413	0.999282388722099	0.167845254710821
ENSG00000005483.20|KMT2E	KMT2E	1.12457866511548	0.169384582238499	0.034703770714373	0.683797985262368	1.45962333467669
ENSG00000005486.17|RHBDD2	RHBDD2	-1.029377197238	-0.0417717294328453	0.617650504232434	0.999282388722099	-0.2092571996984
ENSG00000005513.10|SOX8	SOX8	1.09975815662116	0.137186301382844	0.175418222266649	0.999282388722099	0.755925294557213
ENSG00000005700.15|IBTK	IBTK	1.12432182245017	0.169055047300699	0.038269544786235	0.71570108483295	1.41714670364961
ENSG00000005801.18|ZNF195	ZNF195	-1.0651233603328	-0.0910205300134091	0.536242417659651	0.999282388722099	-0.27063883558457
ENSG00000005810.18|MYCBP2	MYCBP2	1.10552737191719	0.144734745498171	0.207717093748359	0.999282388722099	0.68252776241956
ENSG00000005812.11|FBXL3	FBXL3	1.04811960738475	0.067803361087856	0.456027296787491	0.999282388722099	0.341009160648347
ENSG00000005882.11|PDK2	PDK2	-1.01842157278398	-0.0263348846610487	0.844677066397266	0.999282388722099	-0.0733092970714408
ENSG00000005884.18|ITGA3	ITGA3	1.08265036414288	0.114567407897413	0.163803992375883	0.999282388722099	0.785675517437104
ENSG00000005889.15|ZFX	ZFX	1.07844890096386	0.108957820381056	0.29079211553215	0.999282388722099	0.536417373010045
ENSG00000005893.15|LAMP2	LAMP2	1.01881410116508	0.0268908328638779	0.696630529054878	0.999282388722099	0.156997496990121
ENSG00000006007.12|GDE1	GDE1	1.05490896019222	0.077118498130035	0.343039445331066	0.999282388722099	0.464655938544227
ENSG00000006015.17|REX1BD	REX1BD	-1.07277975323931	-0.101353914375078	0.546790042413252	0.999282388722099	-0.262179402963679
ENSG00000006016.11|CRLF1	CRLF1	-1.04037081815553	-0.0570978381375392	0.790745624347229	0.999282388722099	-0.10196320260808
ENSG00000006025.12|AC003665.1	AC003665.1	-1.0043908681377	-0.00632081688379859	0.955008590750502	0.999282388722099	-0.0199927217159836
ENSG00000006062.16|MAP3K14	MAP3K14	-1.15835839615221	-0.212081692320748	0.258492659985769	0.999282388722099	-0.587551784380234
ENSG00000006071.13|ABCC8	ABCC8	-1.17461766628125	-0.232191241283313	0.277039853626272	0.999282388722099	-0.557457750917587
ENSG00000006118.14|TMEM132A	TMEM132A	-1.06025945458976	-0.0844173478520088	0.408216771414235	0.999282388722099	-0.389109156447412
ENSG00000006125.18|AP2B1	AP2B1	1.02413226453045	0.0344020484041279	0.600292534053299	0.999282388722099	0.221637058009473
ENSG00000006194.10|ZNF263	ZNF263	1.03549674785492	0.0503230225483347	0.646803726233634	0.999282388722099	0.189227486789687
ENSG00000006210.7|CX3CL1	CX3CL1	-1.05389551676016	-0.0757318452258027	0.410528157056515	0.999282388722099	-0.386657050396178
ENSG00000006282.21|SPATA20	SPATA20	-1.17508994157822	-0.232771185133155	0.0927721354301761	0.92057015037459	-1.03258244669165
ENSG00000006283.18|CACNA1G	CACNA1G	1.03463641323135	0.0491238720881478	0.862338543364706	0.999282388722099	0.0643222020977766
ENSG00000006327.13|TNFRSF12A	TNFRSF12A	1.01064296397028	0.0152734175337018	0.923728936012281	0.999282388722099	0.0344554517937989
ENSG00000006377.11|DLX6	DLX6	1.26304356543676	0.336904402035686	0.00181850956018786	0.140308521543339	2.74028441144957
ENSG00000006432.15|MAP3K9	MAP3K9	-1.12596902443286	-0.171167139219398	0.233141790205	0.999282388722099	-0.63237987307435
ENSG00000006451.8|RALA	RALA	-1.00262875143177	-0.00378751062058433	0.971722568548929	0.999282388722099	-0.0124577105330571
ENSG00000006453.14|BAIAP2L1	BAIAP2L1	-1.25659486144504	-0.32951958563998	0.267545277660233	0.999282388722099	-0.572602710188519
ENSG00000006459.11|KDM7A	KDM7A	1.12300130165985	0.167359599953221	0.402595829709492	0.999282388722099	0.395130728065188
ENSG00000006468.14|ETV1	ETV1	1.11042224827047	0.15110837896174	0.0512601759951785	0.794998729525223	1.29021990705533
ENSG00000006530.17|AGK	AGK	1.12430454178993	0.169032873120742	0.160917592421419	0.999282388722099	0.793396473776107
ENSG00000006534.16|ALDH3B1	ALDH3B1	-1.09979268896956	-0.137231601220217	0.31562703092477	0.999282388722099	-0.500825810029277
ENSG00000006576.16|PHTF2	PHTF2	-1.01737127862752	-0.0248462712155405	0.79893435957251	0.999282388722099	-0.0974889008443257
ENSG00000006606.8|CCL26	CCL26	-1.73907429516272	-0.798319567476727	0.294772907855998	0.999282388722099	-0.530512434345289
ENSG00000006607.14|FARP2	FARP2	-1.03621187668629	-0.0513190244449091	0.646046769672068	0.999282388722099	-0.189736040711945
ENSG00000006625.18|GGCT	GGCT	-1.02871529670588	-0.0408437627345807	0.749497371389233	0.999282388722099	-0.125229885955332
ENSG00000006634.8|DBF4	DBF4	-1.0101987942941	-0.0146392249782149	0.893824548382739	0.999282388722099	-0.0487477218609813
ENSG00000006638.11|TBXA2R	TBXA2R	-1.22372033952332	-0.291273892277436	0.189007391764002	0.999282388722099	-0.723521210961444
ENSG00000006652.14|IFRD1	IFRD1	-1.03638212187995	-0.0515560336202219	0.64737753108993	0.999282388722099	-0.188842377984104
ENSG00000006695.11|COX10	COX10	1.0673701001816	0.0940605033567032	0.579615164990886	0.999282388722099	0.236860260216563
ENSG00000006704.10|GTF2IRD1	GTF2IRD1	-1.03476827615388	-0.0493077297798216	0.72776069656038	0.999282388722099	-0.138011402621534
ENSG00000006712.15|PAF1	PAF1	-1.05336591127858	-0.0750066772824115	0.409292638456909	0.999282388722099	-0.38796606651108
ENSG00000006715.16|VPS41	VPS41	1.1123586333792	0.15362199955599	0.0861382140803176	0.903085889840681	1.06480413678869
ENSG00000006740.17|ARHGAP44	ARHGAP44	1.00329399258845	0.004744417017687	0.986646196108019	0.999282388722099	0.00583855414337976
ENSG00000006744.19|ELAC2	ELAC2	1.01299576637788	0.0186281446835681	0.837556215933115	0.999282388722099	0.076986033902821
ENSG00000006831.10|ADIPOR2	ADIPOR2	1.00976053352605	0.0140131958914928	0.855696836174709	0.999282388722099	0.0676800737538477
ENSG00000006837.12|CDKL3	CDKL3	-1.09852534785356	-0.135568159520605	0.733418002744061	0.999282388722099	-0.134648433894851
ENSG00000007047.15|MARK4	MARK4	1.04329275660074	0.0611440468623632	0.671194234259589	0.999282388722099	0.173151782870655
ENSG00000007080.11|CCDC124	CCDC124	-1.07586180800285	-0.105492778905061	0.427827952622442	0.999282388722099	-0.368730843717054
ENSG00000007168.13|PAFAH1B1	PAFAH1B1	1.05684074580726	0.0797579949381662	0.24935876736856	0.999282388722099	0.603175357532451
ENSG00000007171.17|NOS2	NOS2	-1.34518717565232	-0.427806930103371	0.116105351590236	0.963792430269418	-0.935147762065522
ENSG00000007174.18|DNAH9	DNAH9	-1.37694911799749	-0.461475248965274	0.453370243261305	0.999282388722099	-0.343546987984334
ENSG00000007202.15|KIAA0100	KIAA0100	1.04121862785038	0.0582730275221309	0.446125131622781	0.999282388722099	0.350543310903946
ENSG00000007237.18|GAS7	GAS7	1.11662489874622	0.159144631119089	0.175839360168175	0.999282388722099	0.754883905197748
ENSG00000007255.10|TRAPPC6A	TRAPPC6A	-1.01077259325588	-0.0154584517559552	0.952982796238459	0.999282388722099	-0.0209149394100941
