ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSG00000000003.14|TSPAN6	TSPAN6	-1.04662054304023	-0.065738481523125	0.436268667676697	0.91880793959981	-0.360245976432708
ENSG00000000419.12|DPM1	DPM1	-1.07631691712556	-0.106102936116002	0.248734073544564	0.863582706906759	-0.604264717589867
ENSG00000000457.14|SCYL3	SCYL3	-1.07017376755026	-0.0978450706721827	0.402423705536353	0.908765218315135	-0.395316444253337
ENSG00000000460.17|C1orf112	C1orf112	1.01593495184871	0.0228080323762683	0.794183199807033	0.980433872247808	0.100079304263161
ENSG00000001036.13|FUCA2	FUCA2	-1.01375784288136	-0.0197130758159343	0.746768628131679	0.977577960437047	-0.126813935119694
ENSG00000001084.12|GCLC	GCLC	-1.09635319523821	-0.132712644039676	0.209584934814092	0.850397892887293	-0.67863993811127
ENSG00000001167.14|NFYA	NFYA	-1.1042870712228	-0.143115264863075	0.0876737741004041	0.766676752362252	-1.0571302979318
ENSG00000001461.17|NIPAL3	NIPAL3	1.03972098034582	0.056196418482283	0.656851512969936	0.962471581520539	0.182532795411571
ENSG00000001497.16|LAS1L	LAS1L	1.03855999934864	0.0545845654962864	0.509864422814431	0.936742733580139	0.292545291061412
ENSG00000001629.10|ANKIB1	ANKIB1	-1.00290919478124	-0.00419098763574155	0.958638868141355	0.996798215741264	-0.0183449664592921
ENSG00000001630.17|CYP51A1	CYP51A1	-1.03557090500507	-0.0504263375247103	0.414277915977919	0.912124271889862	-0.382708217135106
ENSG00000001631.15|KRIT1	KRIT1	-1.07495801614119	-0.104280314616874	0.205606484519234	0.84808408002086	-0.686963192466103
ENSG00000002016.17|RAD52	RAD52	-1.03307268230602	-0.046941759250112	0.765669029897009	0.979360904959962	-0.115958919076687
ENSG00000002330.13|BAD	BAD	-1.01546115937803	-0.0221350586942948	0.869387233094253	0.987219417271454	-0.0607867416899572
ENSG00000002549.12|LAP3	LAP3	-1.08026291275147	-0.111382476057176	0.104611731750007	0.79629906963255	-0.980419608503281
ENSG00000002586.20|CD99	CD99	-1.0094768567443	-0.0136078358373286	0.889852311024529	0.989794699314522	-0.0506820673208145
ENSG00000002586.20|PAR|Y|CD99	PAR	-1.0094768567443	-0.0136078358373286	0.889852311024529	0.989794699314522	-0.0506820673208145
ENSG00000002746.15|HECW1	HECW1	-1.22289840090911	-0.290304548923966	0.532976817063541	0.940589300535501	-0.273291681105406
ENSG00000002822.15|MAD1L1	MAD1L1	1.12926906648781	0.175389272327735	0.121207631087545	0.801431525245148	0.916470036647601
ENSG00000002834.18|LASP1	LASP1	1.0696595660758	0.0971517120635097	0.0871583166274901	0.766676752362252	1.05969116629237
ENSG00000002919.14|SNX11	SNX11	-1.03165160104126	-0.0449558406132855	0.724462360145375	0.973923675400569	-0.139984173623875
